year,ward,dept,program,category,location,desc,blocks,unit_count,est_cost
2021,24,,Alley Speed Hump Menu (2021),Streets/CDOT,W 16TH ST & S LAWNDALE AVE & S RIDGEWAY AVE & W 18TH ST,,,,"$1,400.00"
2021,24,,Alley Speed Hump Menu (2021),Streets/CDOT,W CULLERTON ST & S KOSTNER AVE & S KILDARE AVE & W 19TH ST; 4300,,,,"W CULLERTON ST $1,400.00"
2021,24,,Alley Speed Hump Replacement (2021),Streets/CDOT,2600 W 23RD PL; S ROCKWELL ST & W 24TH ST & W 23RD PL & S WASHTE,,,,NAW AVE $0.00
2021,24,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,24,,Alley Speed Hump Replacement (2021),Streets/CDOT,2600 W 23RD ST; W 22ND PL & S WASHTENAW AVE & S ROCKWELL ST & W,,,,23RD ST $0.00
2021,24,,Alley Speed Hump Replacement (2021),Streets/CDOT,S DRAKE AVE & W OGDEN AVE & W CERMAK RD & S ST LOUIS AVE,,,,$0.00
2021,24,,Alley Speed Hump Replacement (2021),Streets/CDOT,S SPRINGFIELD AVE & W HARRISON ST & S INDEPENDENCE BLVD & W FL,,,,OURNOY ST $0.00
2021,24,,Alley Speed Hump Replacement (2021),Streets/CDOT,W OGDEN AVE & S MILLARD AVE & S CENTRAL PARK AVE & W CERMAK R,,,,D $0.00
2021,24,,Floodlight Menu (2021),Lighting,1701-1759 S KOSTNER AVE,,,,"$1,900.00"
2021,24,,Floodlight Menu (2021),Lighting,1900 S KOSTNER AVE,,,,$950.00
2021,24,,Floodlight Menu (2021),Lighting,2122 S MILLARD AVE,,,,$950.00
2021,24,,Floodlight Menu (2021),Lighting,2133 S LAWNDALE AVE,,,,$950.00
2021,24,,Floodlight Menu (2021),Lighting,4321 W 19TH ST,,,,$950.00
2021,24,,Miscellaneous CDOT Projects (2021),Streets/CDOT,1901 S DRAKE AVE,,,,$660.00
2021,24,,Miscellaneous CDOT Projects (2021),Streets/CDOT,W HARRISON ST & S ST LOUIS AVE,,,,$660.00
2021,24,,Sidewalk Menu (2021),Streets/CDOT,1101 S KEELER AVE,,,,"$17,633.09"
2021,24,,Sidewalk Menu (2021),Streets/CDOT,1159 S KEELER AVE,,,,"$46,955.14"
2021,24,,Sidewalk Menu (2021),Streets/CDOT,1217-1237 S HOMAN AVE,,,,"$35,807.10"
2021,24,,Sidewalk Menu (2021),Streets/CDOT,1422 S DRAKE AVE,,,,"$7,355.18"
2021,24,,Sidewalk Menu (2021),Streets/CDOT,3408 W ROOSEVELT RD,,,,"$11,233.60"
2021,24,,Street Light Pole for High Definition Camera Menu (2021),Lighting,S KARLOV AVE & W POLK ST,,,,"$6,000.00"
2021,24,,Street Resurfacing Menu (2021),Streets/CDOT,ON S ALBANY AVE FROM W FILLMORE ST (1100 S) TO W ROOSEVELT RD,,,,"(1200 S) $53,991.29"
2021,24,,Street Resurfacing Menu (2021),Streets/CDOT,ON S CHRISTIANA AVE FROM W 16TH ST (1600 S) TO W OGDEN AVE (168,,,,"0 S) $78,698.59"
2021,24,,Street Resurfacing Menu (2021),Streets/CDOT,ON S LAWNDALE AVE FROM W ROOSEVELT RD (1200 S) TO W DOUGLAS,,,,"BLVD  (1400 S) $108,525.06"
2021,24,,Street Resurfacing Menu (2021),Streets/CDOT,ON W 18TH ST FROM 3650 W TO S LAWNDALE AVE (3700 W),,,,"$13,062.97"
2021,24,,Street Resurfacing Menu (2021),Streets/CDOT,ON W ARTHINGTON ST FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE,,,,"(3200 W) $54,068.06"
2021,24,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,24,,Street Resurfacing Menu (2021),Streets/CDOT,ON W GRENSHAW ST FROM S KOSTNER AVE (4400 W) TO S KOLMAR AVE,,,,"(4600 W) $87,041.72"
2021,24,,Street Resurfacing Menu (2021),Streets/CDOT,ON W LEXINGTON ST FROM S KILDARE AVE (4300 W) TO S KOSTNER AVE,,,,"(4400 W) $51,290.73"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,1200 S TROY ST,,,,"$4,700.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON S KARLOV AVE FROM W FIFTH AVE (700 S) TO W POLK ST (800 S),,,,"$4,700.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON S KEELER AVE FROM W 18TH ST (1800 S) TO W 19TH ST (1900 S),,,,"$4,700.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON S KOMENSKY AVE FROM W 13TH ST (1300 S) TO W 14TH ST (1400 S),,,,"$4,700.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON S LAWNDALE AVE FROM W 16TH ST (1600 S) TO W 18TH ST (1800 S),,,,"$4,700.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON S ST LOUIS AVE FROM W 18TH ST (1800 S) TO W OGDEN AVE (1870 S,,,,") $4,700.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON W 14TH ST FROM S KOLIN AVE (4330 W) TO S KENNETH AVE (4430 W,,,,") $4,700.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON W ARTHINGTON ST FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE,,,,(3200 W) $0.00
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON W ARTHINGTON ST FROM S PULASKI RD (4000 W) TO S KEELER AVE,,,,"(4200 W) $9,400.00"
2021,24,,Street Speed Hump Menu (2021),Streets/CDOT,ON W POLK ST FROM S LAWNDALE AVE (3700 W) TO S INDEPENDENCE B,,,,"LVD  (3738 W) $2,350.00"
2021,24,,Street Speed Hump Replacement (2021),Streets/CDOT,ON S CHRISTIANA AVE FROM W 16TH ST (1600 S) TO W OGDEN AVE (168,,,,0 S) $0.00
2021,24,,Street Speed Hump Replacement (2021),Streets/CDOT,ON S LAWNDALE AVE FROM W ROOSEVELT RD (1200 S) TO W DOUGLAS,,,,BLVD  (1400 S) $0.00
2021,25,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,25,,1 LPR/No Camera - Cermak and Wentworth,Cameras,W CERMAK RD & S WENTWORTH AVE,,,,"$27,410.00"
2021,25,,1 PTZ Camera - 24th St and Princeton,Cameras,W 24TH ST & S PRINCETON AVE,,,,"$24,776.00"
2021,25,,1 PTZ Camera - 340 W Cermak Road,Cameras,340 W CERMAK RD,,,,"$24,776.00"
2021,25,,1 PTZ Camera - Princeton and China Place,Cameras,S CHINA PL & S PRINCETON AVE,,,,"$24,776.00"
2021,25,,1 PTZ Camera - Wells and Tan Court,Cameras,S WELLS ST & S TAN CT,,,,"$24,776.00"
2021,25,,Alley Resurfacing Menu (2021),Streets/CDOT,1112 W TAYLOR ST; W TAYLOR ST & S MAY ST & S ABERDEEN ST & W ART,,,,"HINGTON ST $12,310.60"
2021,25,,Alley Resurfacing Menu (2021),Streets/CDOT,W TAYLOR ST & S CARPENTER ST & S MILLER ST & W POLK ST; 927 S CAR,,,,"PENTER ST $40,149.62"
2021,25,,Alley Speed Hump Menu (2021),Streets/CDOT,2037 W COULTER ST; W COULTER ST & S HOYNE AVE & S DAMEN AVE & S,,,,"BLUE ISLAND AVE $1,400.00"
2021,25,,Alley Speed Hump Menu (2021),Streets/CDOT,W 17TH ST & S CARPENTER ST & S RACINE AVE & W 18TH ST,,,,"$3,500.00"
2021,25,,Miscellaneous CDOT Projects (2021),Streets/CDOT,1659 W 21ST PL; 1942 S MAY ST,,,,"$1,320.00"
2021,25,,Miscellaneous CDOT Projects (2021),Streets/CDOT,2100 W CERMAK RD,,,,"$222,500.00"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1141-1151 W WASHINGTON BLVD,,,,"$12,379.97"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1515 W 18TH ST,,,,"$5,314.72"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1522 W 19TH ST,,,,"$2,550.87"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,16-26 N MAY ST,,,,"$12,856.10"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1641 S ALLPORT ST,,,,"$8,225.07"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1812 S ALLPORT ST,,,,"$7,544.92"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1813 S RACINE AVE,,,,"$8,895.43"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1822 S BISHOP ST,,,,"$25,369.88"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1902 S CARPENTER ST,,,,"$6,443.69"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,1931 W CULLERTON ST,,,,"$22,122.52"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2008 W 18TH PL,,,,"$7,658.50"
2021,25,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2055 W COULTER ST,,,,"$10,421.47"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2128 W 23RD PL,,,,"$9,887.16"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2131 W 24TH ST,,,,"$19,770.49"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2227 W 23RD PL,,,,"$19,940.23"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2237 W 23RD PL,,,,"$11,538.75"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2324 W 24TH ST,,,,"$13,541.62"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2332 S CANAL ST,,,,"$9,227.60"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,2338 W 22ND PL,,,,"$13,069.39"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,3257 S OAKLEY AVE,,,,"$4,571.70"
2021,25,,Sidewalk Menu (2021),Streets/CDOT,919 S CARPENTER ST,,,,"$5,086.74"
2021,25,,Street Light Piggy Back Only Menu (2021),Lighting,S RACINE AVE & W MONROE ST,,,,"$4,200.00"
2021,25,,Street Light Residential Staggered Piggy Back Menu (2021,Lighting,) ON W 19TH ST FROM S ASHLAND AVE (1600 W) TO S WOOD ST (1800 W),,,,"$380,000.00"
2021,25,,Street Light Residential Staggered Piggy Back Menu (2021,Lighting,) ON W 19TH ST FROM S THROOP ST (1300 W) TO S BLUE ISLAND AVE (14,,,,"40 W) $255,000.00"
2021,25,,Street Resurfacing Menu (2021),Streets/CDOT,ON S CLAREMONT AVE FROM W 33RD ST (3300 S) TO W 34TH ST (3400 S,,,,") $44,208.19"
2021,25,,Street Resurfacing Menu (2021),Streets/CDOT,ON W CULLERTON ST FROM S HOYNE AVE (2100 W) TO S DAMEN AVE (2,,,,"000 W) $60,324.06"
2021,25,,Street Resurfacing Menu (2021),Streets/CDOT,ON W CULLERTON ST FROM S OAKLEY AVE (2300 W) TO S LEAVITT ST (2,,,,"200 W) $53,198.31"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S BELL AVE FROM W CERMAK RD (2200 S) TO W 23RD ST (2300 S),,,,"$4,700.00"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S HOYNE AVE FROM W 21ST ST (2100 S) TO W 23RD ST (2300 S),,,,"$9,400.00"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S JEFFERSON ST FROM S CANALPORT AVE (1900 S) TO W CULLERTO,,,,"N ST  (1940 S) $2,350.00"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S JEFFERSON ST FROM W CULLERTON ST (1940 S) TO W 20TH PL (20,,,,"20 S) $4,700.00"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S LEAVITT ST FROM W 21ST ST (2100 S) TO W 23RD ST (2300 S),,,,"$9,400.00"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S OAKLEY AVE FROM W CERMAK RD (2200 S) TO W 21ST ST (2100 S),,,,"$4,700.00"
2021,25,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S WOLCOTT AVE FROM W 21ST ST (2100 S) TO W CERMAK RD (2200,,,,"S) $4,700.00"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON S WOOD ST FROM W 21ST ST (2100 S) TO W CERMAK RD (2200 S),,,,"$4,700.00"
2021,25,,Street Speed Hump Menu (2021),Streets/CDOT,ON W 17TH ST FROM S RACINE AVE (1200 W) TO S CARPENTER ST (1100,,,,"W) $7,050.00"
2021,26,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,26,,Alley Apron Menu (2021),Streets/CDOT,1401 N KEELER AVE,,,,"$14,900.33"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,1615 N CENTRAL PARK AVE; 3524-3556 W NORTH AVE; W NORTH AVE & NCENTRAL PARK AVE & W WABANSIA AVE,,,,"DRAKE AVE&N$50,253.70"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,1700 N KARLOV AVE,,,,"$40,615.68"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,3503 W PIERCE AVE; W PIERCE AVE & N ST LOUIS AVE & N CENTRAL PARKMOYNE ST,,,,"AVE &  W LE$44,999.39"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,3601-3625 W NORTH AVE; W NORTH AVE & N CENTRAL PARK AVE & N MONLE MOYNE ST,,,,"TICELLO AVE &  W$46,294.87"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,3800 W ARMITAGE AVE; W ARMITAGE AVE & N AVERS AVE & N HAMLIN AVAVE,,,,"E &  W DICKENS$47,092.55"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N CAMPBELL AVE & W POTOMAC AVE & W HIRSCH ST & N MAPLEWOOD A,,,,"VE $47,472.00"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N KARLOV AVE & W NORTH AVE & N KEYSTONE AVE & W LE MOYNE ST; 1,,,,"501 N KARLOV AVE $37,189.48"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N KEDZIE AVE & W WABANSIA AVE & W BLOOMINGDALE AVE & N SAWYER,,,,"AVE $48,362.92"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N KEYSTONE AVE & W NORTH AVE & W WABANSIA AVE & N PULASKI RD; AVE,,,,"1615 N KEYSTONE$60,303.13"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N LAWNDALE AVE & W HIRSCH ST & W POTOMAC AVE & N RIDGEWAY AV,,,,"E $45,956.24"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N LOWELL AVE & W NORTH AVE & W WABANSIA AVE & N KILDARE AVE; 16,,,,"15 N LOWELL AVE $50,308.28"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N ST LOUIS AVE & W BLOOMINGDALE AVE & W WABANSIA AVE & N DRAKE,,,,"AVE $59,980.36"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,N WASHTENAW AVE & W LE MOYNE ST & W NORTH AVE & N FAIRFIELD A,,,,"VE $19,261.93"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,ON W WABANSIA AVE FROM N PULASKI RD (4000 W) TO N KEYSTONE AVPULASKI RD,,,,"E  (4030 W); 1700 N$32,932.06"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W EVERGREEN AVE & N CENTRAL PARK AVE & N ST LOUIS AVE & W POTO,,,,"MAC AVE $34,661.37"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W EVERGREEN AVE & N HOMAN AVE & N ST LOUIS AVE & W HIRSCH ST; 3EVERGREEN AVE,,,,"400 W$39,095.30"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W EVERGREEN AVE & N ROCKWELL ST & N WASHTENAW AVE & W HIRSCEVERGREEN AVE,,,,"H ST; 2600 W$40,090.74"
2021,26,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W HIRSCH ST & N CENTRAL PARK AVE & N ST LOUIS AVE & W EVERGREE,,,,"N AVE $39,568.00"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W HIRSCH ST & N KARLOV AVE & N PULASKI RD & W KAMERLING AVE; 40AVE,,,,"16 W KAMERLING$45,151.72"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W HIRSCH ST & N ST LOUIS AVE & N CENTRAL PARK AVE & W BEACH AVE,,,,"$39,795.30"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W PIERCE AVE & N ST LOUIS AVE & N HOMAN AVE & W NORTH AVE; 3410,,,,"W PIERCE AVE $36,936.22"
2021,26,,Alley Resurfacing Menu (2021),Streets/CDOT,W POTOMAC AVE & N SPRINGFIELD AVE & N HARDING AVE & W GRAND A,,,,"VE $35,081.82"
2021,26,,Alley Speed Hump Menu (2021),Streets/CDOT,2600 W EVERGREEN AVE; W EVERGREEN AVE & N ROCKWELL ST & N WASHIRSCH ST,,,,HTENAW AVE &  W$0.00
2021,26,,Alley Speed Hump Menu (2021),Streets/CDOT,N ROCKWELL ST & W CRYSTAL ST & N WASHTENAW AVE & W DIVISION SST,,,,"T; 2606 W DIVISION$2,800.00"
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,1615 N CENTRAL PARK AVE; 3524-3556 W NORTH AVE; W NORTH AVE & NCENTRAL PARK AVE & W WABANSIA AVE,,,,DRAKE AVE&N$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,1700 N KARLOV AVE,,,,$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,3503 W PIERCE AVE; W PIERCE AVE & N ST LOUIS AVE & N CENTRAL PARKMOYNE ST,,,,AVE &  W LE$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,3601-3625 W NORTH AVE; W NORTH AVE & N CENTRAL PARK AVE & N MONLE MOYNE ST,,,,TICELLO AVE &  W$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,3800 W ARMITAGE AVE; W ARMITAGE AVE & N AVERS AVE & N HAMLIN AVAVE,,,,E &  W DICKENS$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,N CAMPBELL AVE & W POTOMAC AVE & W HIRSCH ST & N MAPLEWOOD A,,,,VE $0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,N KEDZIE AVE & W WABANSIA AVE & W BLOOMINGDALE AVE & N SAWYER,,,,AVE $0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,N KEYSTONE AVE & W NORTH AVE & W WABANSIA AVE & N PULASKI RD; AVE,,,,1615 N KEYSTONE$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,N LAWNDALE AVE & W HIRSCH ST & W POTOMAC AVE & N RIDGEWAY AV,,,,E $0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,N LOWELL AVE & W NORTH AVE & W WABANSIA AVE & N KILDARE AVE; 16,,,,15 N LOWELL AVE $0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,N ST LOUIS AVE & W BLOOMINGDALE AVE & W WABANSIA AVE & N DRAKE,,,,AVE $0.00
2021,26,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,N WASHTENAW AVE & W LE MOYNE ST & W NORTH AVE & N FAIRFIELD A,,,,VE $0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,ON W WABANSIA AVE FROM N PULASKI RD (4000 W) TO N KEYSTONE AVPULASKI RD,,,,E  (4030 W); 1700 N$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,W EVERGREEN AVE & N HOMAN AVE & N ST LOUIS AVE & W HIRSCH ST; 3EVERGREEN AVE,,,,400 W$0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,W HIRSCH ST & N CENTRAL PARK AVE & N ST LOUIS AVE & W EVERGREE,,,,N AVE $0.00
2021,26,,Alley Speed Hump Replacement (2021),Streets/CDOT,W HIRSCH ST & N ST LOUIS AVE & N CENTRAL PARK AVE & W BEACH AVE,,,,$0.00
2021,26,,Concrete Alley Menu (2021),Streets/CDOT,ON W WABANSIA AVE FROM N LAWNDALE AVE (3700 W) TO N MONTICEL,,,,"LO AVE  (3630 W) $285,207.37"
2021,26,,Miscellaneous CDOT Projects (2021),Streets/CDOT,1550 N MONTICELLO AVE,,,,$660.00
2021,26,,POD Camera Relocation: Hirsch & Rockwell,Cameras,N ROCKWELL ST & W HIRSCH ST,,,,"$1,800.00"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1123 N SACRAMENTO AVE,,,,"$5,689.13"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1131 N FRANCISCO AVE; 1130 N FRANCISCO AVE; 1111 N FRANCISCO AVE,,,,"$8,543.85"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1234 N MONTICELLO AVE,,,,"$30,481.13"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1422 N KEELER AVE,,,,"$3,070.48"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1446 N KILDARE AVE; 4305 W LE MOYNE ST,,,,"$103,262.51"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1503-1507 N KEDVALE AVE,,,,"$6,434.89"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1522 N KEDZIE AVE,,,,"$3,527.79"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,1736 N KEELER AVE,,,,"$3,983.74"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,2053 N AVERS AVE,,,,"$2,820.67"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,2144 N HAMLIN AVE,,,,"$2,329.79"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,3119 W WABANSIA AVE; ON W WABANSIA AVE FROM N TROY ST (3130 W)(3100 W),,,,"TO N ALBANY AVE$13,214.41"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,3261 W PALMER ST,,,,"$4,093.30"
2021,26,,Sidewalk Menu (2021),Streets/CDOT,4255 W HIRSCH ST,,,,"$4,551.38"
2021,26,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,26,,Sidewalk Menu (2021),Streets/CDOT,ON N ST LOUIS AVE FROM W SHAKESPEARE AVE (2130 N) TO W DICKENS,,,,"AVE  (2100 N) $10,169.89"
2021,26,,Street Light Upgrade Menu (2021),Lighting,1741 N WHIPPLE ST,,,,$500.00
2021,26,,Street Light Upgrade Menu (2021),Lighting,3212 W BLOOMINGDALE AVE,,,,"$5,000.00"
2021,26,,Street Resurfacing Menu (2021),Streets/CDOT,ON W HIRSCH ST FROM N RIDGEWAY AVE (3730 W) TO N HAMLIN AVE (3,,,,"799 W) $22,627.75"
2021,26,,Street Resurfacing Menu (2021),Streets/CDOT,ON W LE MOYNE ST FROM N CENTRAL PARK AVE (3599 W) TO N MONTIC,,,,"ELLO AVE  (3640 W) $11,178.52"
2021,26,,Street Speed Hump Menu (2021),Streets/CDOT,ON N AVERS AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (220,,,,"0 N) $4,700.00"
2021,26,,Street Speed Hump Menu (2021),Streets/CDOT,ON N SACRAMENTO AVE FROM W CORTEZ ST (1050 N) TO W THOMAS STSACRAMENTO AVE,,,,"(1100 N); 1045 N$2,350.00"
2021,26,,Street Speed Hump Menu (2021),Streets/CDOT,ON N TRIPP AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (17,,,,"00 N) $4,700.00"
2021,27,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,27,,1 LPR Existing Camera: 800 N Ridgeway,Cameras,800 N RIDGEWAY AVE,,,,"$10,971.00"
2021,27,,1 LPR Existing Camera - I-290 & Ashland,Cameras,415 S ASHLAND AVE,,,,"$10,971.00"
2021,27,,1 LPR No POD Camera - 1498 N Hudson,Cameras,N HUDSON AVE & W BLACKHAWK ST,,,,"$27,410.00"
2021,27,,1 LPR No POD Camera - Chicago & Kedzie,Cameras,W CHICAGO AVE & N KEDZIE AVE,,,,"$27,410.00"
2021,27,,1 LPR no POD Camera: Franklin & Trumbull,Cameras,N TRUMBULL AVE & W FRANKLIN BLVD N,,,,"$27,410.00"
2021,27,,1 LPR no POD Camera - Grand & Hamlin,Cameras,W GRAND AVE & N HAMLIN AVE,,,,"$27,410.00"
2021,27,,1 LPR No POD Camera - Oak & Cambridge,Cameras,W OAK ST & N CAMBRIDGE AVE,,,,"$27,410.00"
2021,27,,1 LPR on Existing Camera: Halsted & Grand,Cameras,N HALSTED ST & W GRAND AVE,,,,"$10,971.00"
2021,27,,1 LPR w/o POD Camera - I-290 & Paulina,Cameras,415 S PAULINA ST,,,,"$54,820.00"
2021,27,,1 POD Camera: Noble & Huron (Split w/ Ward 1),Cameras,W HURON ST & N NOBLE ST,,,,"$12,388.00"
2021,27,,1 POD Camera: Ohio & Christiana,Cameras,W OHIO ST & N CHRISTIANA AVE,,,,"$24,776.00"
2021,27,,Alley Resurfacing Menu (2021),Streets/CDOT,N RIDGEWAY AVE & W THOMAS ST & W DIVISION ST & N LAWNDALE AVE,,,,"$61,641.64"
2021,27,,Alley Resurfacing Menu (2021),Streets/CDOT,N TRUMBULL AVE & W OHIO ST & W FRANKLIN BLVD & N ST LOUIS AVE,,,,"$31,086.60"
2021,27,,Alley Speed Hump Menu (2021),Streets/CDOT,N CENTRAL PARK AVE & W OHIO ST & W HURON ST & N MONTICELLO AVE,,,,"$1,400.00"
2021,27,,Alley Speed Hump Replacement (2021),Streets/CDOT,N RIDGEWAY AVE & W THOMAS ST & W DIVISION ST & N LAWNDALE AVE,,,,$0.00
2021,27,,Concrete Alley Menu (2021),Streets/CDOT,N DRAKE AVE & W OHIO ST & W FRANKLIN BLVD N & N CENTRAL PARK AV,,,,"E $213,338.03"
2021,27,,Curb & Gutter Menu (2021),Streets/CDOT,2201 W MONROE ST,,,,"$19,651.72"
2021,27,,Curb & Gutter Menu (2021),Streets/CDOT,ON N CROSBY ST FROM W HOBBIE ST (1100 N) TO W ELM ST (1150 N),,,,"$32,983.95"
2021,27,,Miscellaneous CDOT Projects (2021),Streets/CDOT,3042 W WASHINGTON BLVD,,,,$660.00
2021,27,,Miscellaneous CDOT Projects (2021),Streets/CDOT,N HALSTED ST & W HUBBARD ST & W WASHINGTON BLVD & N OGDEN AV,,,,"E $50,000.00"
2021,27,,Sidewalk Menu (2021),Streets/CDOT,1103 N RIDGEWAY AVE,,,,"$3,214.67"
2021,27,,Sidewalk Menu (2021),Streets/CDOT,1151 S WOOD ST,,,,"$12,499.62"
2021,27,,Menu Package,Other,Locations,,,,Estimated 2021 Cost
2021,27,,Sidewalk Menu (2021),Streets/CDOT,801 N SEDGWICK ST,,,,$428.52
2021,27,,Sidewalk Menu (2021),Streets/CDOT,ON W JACKSON BLVD FROM S PAULINA ST (1700 W) TO S ASHLAND AVE,,,,"(1600 W) $5,498.03"
2021,27,,Street Resurfacing Menu (2021),Streets/CDOT,ON N CLEAVER ST FROM 1135 N TO W DIVISION ST (1199 N),,,,"$85,000.00"
2021,27,,Street Resurfacing Menu (2021),Streets/CDOT,ON N CROSBY ST FROM W HOBBIE ST (1100 N) TO W ELM ST (1150 N),,,,"$47,072.43"
2021,27,,Street Resurfacing Menu (2021),Streets/CDOT,ON N HUDSON AVE FROM W CHICAGO AVE (800 N) TO W CHESTNUT ST,,,,"(850 N) $9,565.17"
2021,27,,Street Resurfacing Menu (2021),Streets/CDOT,ON N LAWNDALE AVE FROM 402 N TO W FERDINAND ST (500 N),,,,"$52,932.89"
