ward,type,location,year,est_cost,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
10,Alley Speed Hump Menu,E 134 ST & E 135 ST & S AVENUE M & S AVENUE L,2005,1750,S AVENUE M & E 135 ST,S AVENUE L & E 135 ST,S AVENUE M & E 134 ST; E 134 ST,S AVENUE L & E 134 ST; E 135 ST,41.65001696300004,-87.53745543599996,census,41.65002098300005,-87.53623338999995,census,41.6518316,-87.5374656,google,41.6518271,-87.5362506,google
10,Alley Speed Hump Menu,E 135 ST & E 136 ST & S AVENUE M & S AVENUE L,2005,1750,S AVENUE M & E 135 ST; E 135 ST,S AVENUE L & E 135 ST; E 136 ST,S AVENUE M & E 136 ST,S AVENUE L & E 136 ST,41.6500184,-87.5374553,google,41.6500077,-87.536242,google,41.6536531,-87.5374538,google,41.7027413,-87.5364917,google
10,Alley Speed Hump Menu,E 97 ST & E 98 ST & S AVENUE M & S AVENUE L,2005,1750,S AVENUE M & E 98 ST,S AVENUE L & E 98 ST,S AVENUE M & E 97 ST,S AVENUE L & E 97 ST,41.7176865,-87.5377119,google,41.7177247,-87.5364831,google,41.7195053,-87.5376932,google,41.719515,-87.5364947,google
10,Alley Speed Hump Menu,E 102 ST & E 103 ST & S AVENUE M & S AVENUE L,2005,2625,S AVENUE L & E 102 ST; E 103 ST,S AVENUE M & E 103 ST,S AVENUE L & E 103 ST,S AVENUE M & E 102 ST; E 102 ST,41.7100493,-87.5364941,google,41.7082184,-87.537706,google,41.7082244,-87.5364936,google,41.7091218,-87.615028,google
10,Alley Speed Hump Menu,E 102 ST & E 103 ST & S AVENUE N & S AVENUE M,2005,2625,S AVENUE N & E 102 ST; E 102 ST,S AVENUE M & E 102 ST; E 103 ST,S AVENUE N & E 103 ST,S AVENUE M & E 103 ST,41.7091218,-87.615028,google,41.7100407,-87.5377086,google,41.708223,-87.5389197,google,41.7082184,-87.537706,google
10,Alley Speed Hump Menu,E 103 ST & E 104 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE N & E 104 ST,S AVENUE M & E 104 ST,S AVENUE N & E 103 ST; E 103 ST,S AVENUE M & E 103 ST; E 104 ST,41.7063944,-87.5389226,google,41.7063854,-87.5377021,google,41.708223,-87.5389197,google,41.7082184,-87.537706,google
10,Alley Speed Hump Menu,E 105 ST & E 106 ST & S AVENUE M & S AVENUE L,2005,1750,S AVENUE L & E 105 ST; E 106 ST,S AVENUE M & E 106 ST,S AVENUE L & E 106 ST,S AVENUE M & E 105 ST; E 105 ST,41.7045713,-87.536491,google,41.7027492,-87.5377098,google,41.7027413,-87.5364917,google,41.7036806,-87.6130678,google
10,Alley Speed Hump Menu,E 106 ST & E 107 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE N & E 107 ST,S AVENUE M & E 107 ST,S AVENUE N & E 106 ST; E 106 ST,S AVENUE M & E 106 ST; E 107 ST,41.7009274,-87.5389053,google,41.7009274,-87.5377044,google,41.7027518,-87.5389076,google,41.7027492,-87.5377098,google
10,Alley Speed Hump Menu,E 110 ST & E 111 ST & S AVENUE M & S AVENUE L,2005,1750,S AVENUE L & E 110 ST; E 111 ST,S AVENUE M & E 111 ST,S AVENUE L & E 111 ST,S AVENUE M & E 110 ST; E 110 ST,41.6954663,-87.5364928,google,41.6936555,-87.5376891,google,41.6936544,-87.5364864,google,41.6945602,-87.6134277,google
10,Alley Speed Hump Menu,E 111 ST & E 112 ST & S AVENUE N & S AVENUE M,2005,3500,S AVENUE N & E 112 ST,S AVENUE M & E 112 ST,S AVENUE N & E 111 ST; E 111 ST,S AVENUE M & E 111 ST; E 112 ST,41.6918562,-87.5389121,google,41.6918547,-87.5376819,google,41.6927736,-87.6103676,google,41.6909269,-87.6121083,google
10,Alley Speed Hump Menu,E 131 ST & E 132 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE N & E 131 ST; E 131 ST,S AVENUE M & E 131 ST; E 132 ST,S AVENUE N & E 132 ST,S AVENUE M & E 132 ST,41.6573005,-87.5386852,google,41.657297,-87.5374685,google,41.6555256,-87.5386902,google,41.6555194,-87.5374707,google
10,Alley Speed Hump Menu,E 133 ST & E 134 ST & S AVENUE M & S AVENUE L,2005,1750,S AVENUE L & E 133 ST; E 134 ST,S AVENUE M & E 134 ST,S AVENUE L & E 134 ST,S AVENUE M & E 133 ST; E 133 ST,41.6536507,-87.5362527,google,41.6518316,-87.5374656,google,41.65184199200007,-87.53624544999997,census,41.6536531,-87.5374538,google
10,Alley Speed Hump Menu,E 135 ST & E 136 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE N & E 135 ST; E 135 ST,S AVENUE M & E 135 ST; E 136 ST,S AVENUE N & E 136 ST,S AVENUE M & E 136 ST,41.6500017,-87.5386769,google,41.6500184,-87.5374553,google,41.6484658,-87.5584952,google,41.6536531,-87.5374538,google
10,Alley Speed Hump Menu,E 95 ST & E 96 ST & S AVENUE M & S AVENUE L,2005,1750,S AVENUE L & E 96 ST,S AVENUE M & E 95 ST,S AVENUE L & E 95 ST,S AVENUE M & E 96 ST,41.721337805000076,-87.53649870299995,census,41.7229371,-87.5377136,google,NA,NA,google,41.7213216,-87.5376982,google
10,Alley Speed Hump Menu,E 95 ST & E 96 ST & S AVENUE N & S AVENUE M,2005,3500,S AVENUE N & E 95 ST,S AVENUE M & E 95 ST,S AVENUE N & E 96 ST,S AVENUE M & E 96 ST,41.7229192,-87.538909,google,41.7229371,-87.5377136,google,41.7212928,-87.5389198,google,41.7213216,-87.5376982,google
10,Alley Speed Hump Menu,E 98 ST & E 99 ST & S AVENUE L & S AVENUE M,2006,1000,S AVENUE L & E 99 ST,S AVENUE M & E 99 ST,S AVENUE L & E 98 ST,S AVENUE M & E 98 ST,41.7158055,-87.5364902,google,41.71546072900003,-87.53768858899997,census,41.717727946000025,-87.53649066299994,census,41.7176865,-87.5377119,google
10,Alley Speed Hump Menu,E02 ST & E03 ST & S AVENUE L & S AVENUE M,2008,525,S AVENUE L & E03 ST,S AVENUE M & E03 ST,S AVENUE L & E02 ST,S AVENUE M & E02 ST,41.7027413,-87.5364917,google,41.6536531,-87.5374538,google,41.7027413,-87.5364917,google,41.6536531,-87.5374538,google
10,Alley Speed Hump Menu,E 104 ST & W 105 ST & S AVENUE L & S AVENUE M,2007,1000,S AVENUE L & E 104 ST; E 104 ST,S AVENUE M & E 104 ST; W 105 ST,S AVENUE L & W 105 ST,S AVENUE M & W 105 ST,41.7055689,-87.6078668,google,41.7020858,-87.7291829,google,41.7045713,-87.536491,google,41.7045778,-87.5377038,google
10,Alley Speed Hump Menu,E 100 ST & E 101 ST & S AVENUE N & S AVENUE M,2005,2625,S AVENUE M & E 101 ST,S AVENUE N & E 100 ST; E 100 ST,S AVENUE M & E 100 ST; E 101 ST,S AVENUE N & E 101 ST,41.7119464,-87.5377014,google,41.7138576,-87.5388631,google,41.7110259,-87.6102182,google,41.7119817,-87.5388976,google
10,Alley Resurfacing Menu,S AVENUE M & E 101 ST ST & E 102 ND ST & S AVENUE N,2021,31632.04,S AVENUE M & E 101 ST ST; E 101 ST ST,S AVENUE N & E 101 ST ST; E 102 ND ST,S AVENUE M & E 102 ND ST,S AVENUE N & E 102 ND ST,41.7110259,-87.6102182,google,41.7119817,-87.5388976,google,41.7100407,-87.5377086,google,41.7100204,-87.5389222,google
10,Alley Speed Hump Menu,E 101 ST & E 102 ST & S AVENUE N & S AVENUE M,2005,2625,S AVENUE M & E 102 ST,S AVENUE N & E 101 ST; E 101 ST,S AVENUE M & E 101 ST; E 102 ST,S AVENUE N & E 102 ST,41.7100407,-87.5377086,google,41.7110259,-87.6102182,google,41.7119464,-87.5377014,google,41.7100204,-87.5389222,google
10,Alley Speed Hump Menu,E 104 ST & E 105 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE O & E 104 ST; E 104 ST,S AVENUE N & E 104 ST; E 105 ST,S AVENUE O & E 105 ST,S AVENUE N & E 105 ST,41.7055689,-87.6078668,google,NA,NA,google,41.7045816,-87.5401058,google,41.7045742,-87.538921,google
10,Alley Speed Hump Menu,E 107 ST & E 108 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE O & E 108 ST,S AVENUE N & E 108 ST,S AVENUE O & E 107 ST; E 107 ST,S AVENUE N & E 107 ST; E 108 ST,41.6991465,-87.5400742,google,41.6991221,-87.5389092,google,41.7000278,-87.6129682,google,41.6981688,-87.6147432,google
10,Alley Speed Hump Menu,E 107 ST & E 108 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE M & E 108 ST,S AVENUE N & E 107 ST; E 107 ST,S AVENUE M & E 107 ST; E 108 ST,S AVENUE N & E 108 ST,41.69912,-87.5376976,google,41.7000278,-87.6129682,google,41.6981688,-87.6147432,google,41.6991221,-87.5389092,google
10,Concrete Alley Menu,S AVENUE M & E 108 ST & E 109 ST & S AVENUE N,2008,65000,S AVENUE M & E 109 ST,S AVENUE N & E 109 ST,S AVENUE M & E 108 ST; E 108 ST,S AVENUE N & E 108 ST; E 109 ST,41.69730289800003,-87.53770064899999,census,41.6972926,-87.5389139,google,41.6981688,-87.6147432,google,41.6991221,-87.5389092,google
10,Alley Speed Hump Menu,E 108 ST & E 109 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE O & E 108 ST; E 108 ST,S AVENUE N & E 108 ST; E 109 ST,S AVENUE O & E 109 ST,S AVENUE N & E 109 ST,41.6981688,-87.6147432,google,41.6991221,-87.5389092,google,41.6973042,-87.5400755,google,41.6972926,-87.5389139,google
10,Alley Speed Hump Menu,E 132 ST & E 133 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE M & E 132 ST; E 133 ST,S AVENUE N & E 133 ST,S AVENUE M & E 133 ST,S AVENUE N & E 132 ST; E 132 ST,41.654258,-87.605032,google,41.6536548,-87.5386902,google,41.65366702100005,-87.53745945599997,census,41.6555256,-87.5386902,google
10,Alley Speed Hump Menu,E 133 ST & E 134 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE M & E 133 ST; E 134 ST,S AVENUE N & E 134 ST,S AVENUE M & E 134 ST,S AVENUE N & E 133 ST; E 133 ST,41.6536531,-87.5374538,google,41.6518303,-87.5386685,google,41.6518316,-87.5374656,google,41.6536548,-87.5386902,google
10,Alley Speed Hump Menu,E 133 ST & E 134 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE O & E 133 ST; E 133 ST,S AVENUE N & E 133 ST; E 134 ST,S AVENUE O & E 134 ST,S AVENUE N & E 134 ST,41.6536587,-87.5398254,google,41.6536548,-87.5386902,google,41.6518382,-87.5398195,google,41.6518303,-87.5386685,google
10,Alley Speed Hump Menu,E 134 ST & E 135 ST & S AVENUE N & S AVENUE M,2005,1750,S AVENUE M & E 135 ST,S AVENUE N & E 134 ST; E 134 ST,S AVENUE M & E 134 ST; E 135 ST,S AVENUE N & E 135 ST,41.65001696300004,-87.53745543599996,census,41.6518303,-87.5386685,google,41.6518316,-87.5374656,google,41.6500017,-87.5386769,google
10,Alley Speed Hump Menu,E 135 ST & E 136 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE O & E 136 ST,S AVENUE N & E 136 ST,S AVENUE O & E 135 ST; E 135 ST,S AVENUE N & E 135 ST; E 136 ST,41.6785236,-87.5399643,google,41.6484658,-87.5584952,google,41.6500105,-87.5398799,google,41.6500017,-87.5386769,google
10,Alley Speed Hump Menu,E 103 ST & E 104 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE N & E 104 ST,S AVENUE O & E 103 ST; E 103 ST,S AVENUE N & E 103 ST; E 104 ST,S AVENUE O & E 104 ST,41.7063944,-87.5389226,google,41.7082124,-87.5401099,google,41.708223,-87.5389197,google,41.7063922,-87.540115,google
10,Alley Speed Hump Menu,E 104 ST & E 105 ST & S GREEN BAY AV & S AVENUE O,2006,1000,S GREEN BAY AV & E 105 ST,S AVENUE O & E 105 ST,S GREEN BAY AV & E 104 ST; E 104 ST,S AVENUE O & E 104 ST; E 105 ST,41.704586934000076,-87.54133864699998,census,41.7045816,-87.5401058,google,41.7063898,-87.5413344,google,41.7063922,-87.540115,google
10,Alley Speed Hump Menu,E 105 ST & E 106 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE N & E 105 ST; E 106 ST,S AVENUE O & E 106 ST,S AVENUE N & E 106 ST,S AVENUE O & E 105 ST; E 105 ST,41.7045742,-87.538921,google,41.702753,-87.5401059,google,41.7027518,-87.5389076,google,41.7036806,-87.6130678,google
10,Alley Speed Hump Menu,E 105 ST & E 106 ST & S GREEN BAY AV & S AVENUE O,2006,2000,S GREEN BAY AV & E 105 ST; E 105 ST,S AVENUE O & E 105 ST; E 106 ST,S GREEN BAY AV & E 106 ST,S AVENUE O & E 106 ST,41.704572,-87.5413428,google,41.6785236,-87.5399643,google,41.7027608,-87.5413524,google,41.702753,-87.5401059,google
10,Alley Speed Hump Menu,E 106 ST & E 107 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE N & E 107 ST,S AVENUE O & E 106 ST; E 106 ST,S AVENUE N & E 106 ST; E 107 ST,S AVENUE O & E 107 ST,41.7009274,-87.5389053,google,41.702753,-87.5401059,google,41.7027518,-87.5389076,google,41.7009427,-87.5400907,google
10,Alley Speed Hump Menu,E 108 TH ST & S GREEN BAY AVE & E 109 TH ST & S AVENUE O,2014,700,S GREEN BAY AVE & E 108 TH ST; E 108 TH ST,S AVENUE O & E 108 TH ST; E 109 TH ST,S GREEN BAY AVE & E 109 TH ST,S AVENUE O & E 109 TH ST,41.6981688,-87.6147432,google,41.6991465,-87.5400742,google,41.69732299800006,-87.54134668699999,census,41.6973042,-87.5400755,google
10,Alley Speed Hump Menu,E 109 ST & E 110 ST & S AVENUE O & S AVENUE N,2005,1750,S AVENUE N & E 110 ST,S AVENUE O & E 109 ST; E 109 ST,S AVENUE N & E 109 ST; E 110 ST,S AVENUE O & E 110 ST,41.695498,-87.5388968,google,41.696337,-87.6159003,google,41.6972926,-87.5389139,google,41.6954796,-87.5400997,google
10,Alley Speed Hump Menu,E 110 ST & E 111 ST & S AVENUE N & S AVENUE O,2006,1500,S AVENUE N & E 111 ST,S AVENUE O & E 111 ST,S AVENUE N & E 110 ST; E 110 ST,S AVENUE O & E 110 ST; E 111 ST,41.6936485,-87.5389135,google,41.6936626,-87.5401081,google,41.6945602,-87.6134277,google,41.6954796,-87.5400997,google
10,Alley Speed Hump Menu,E 111 ST & E 112 ST & S AVENUE O & S AVENUE N,2005,3500,S AVENUE N & E 112 ST,S AVENUE O & E 111 ST; E 111 ST,S AVENUE N & E 111 ST; E 112 ST,S AVENUE O & E 112 ST,41.6918562,-87.5389121,google,41.6927736,-87.6103676,google,41.6909269,-87.6121083,google,41.6918523,-87.5401106,google
10,Concrete Alley Menu,S AVENUE O & S GREEN BAY AV & E 130 AV & E 131 ST,2009,43000,S GREEN BAY AV & E 130 AV; E 131 ST,S AVENUE O & E 131 ST,S GREEN BAY AV & E 131 ST,S AVENUE O & E 130 AV; E 130 AV,41.6573007,-87.5404846,google,41.657298,-87.5398852,google,41.6571988,-87.5411011,google,41.6587215,-87.5993123,google
10,Alley Speed Hump Menu,E 130 ST & E 131 ST & S GREEN BAY AV & S AVENUE O,2005,1750,S GREEN BAY AV & E 131 ST,S AVENUE O & E 131 ST,S GREEN BAY AV & E 130 ST; E 130 ST,S AVENUE O & E 130 ST; E 131 ST,41.6571988,-87.5411011,google,41.657298,-87.5398852,google,41.6570434,-87.5939468,google,41.6591185,-87.5398954,google
10,Alley Speed Hump Menu,E 131 ST & E 132 ST & S GREEN BAY AV & S AVENUE O,2005,1750,S GREEN BAY AV & E 131 ST; E 131 ST,S AVENUE O & E 131 ST; E 132 ST,S GREEN BAY AV & E 132 ST,S AVENUE O & E 132 ST,41.6571988,-87.5411011,google,41.657298,-87.5398852,google,41.65551214900006,-87.54108941399994,census,41.6554982,-87.5398843,google
10,Alley Speed Hump Menu,E 132 ST & E 133 ST & S GREEN BAY AV & S AVENUE O,2005,1750,S GREEN BAY AV & E 133 ST,S AVENUE O & E 133 ST,S GREEN BAY AV & E 132 ST; E 132 ST,S AVENUE O & E 132 ST; E 133 ST,41.65366702100005,-87.54110549399996,census,41.6536587,-87.5398254,google,41.6558127,-87.6039103,google,41.6785236,-87.5399643,google
10,Alley Speed Hump Menu,S AVENUE O & E 134 TH ST & S AVENUE & E 135 TH ST,2017,2100,S AVENUE & E 135 TH ST,S AVENUE O & E 134 TH ST; E 134 TH ST,S AVENUE & E 134 TH ST; E 135 TH ST,S AVENUE O & E 135 TH ST,41.65002098300005,-87.53865738199994,census,41.6518382,-87.5398195,google,41.65005,-87.5471568,google,41.6500105,-87.5398799,google
10,Alley Speed Hump Menu,E 95 ST & E 96 ST & S AVENUE N & S AVENUE O,2006,1500,S AVENUE N & E 96 ST,S AVENUE O & E 96 ST,S AVENUE N & E 95 ST,S AVENUE O & E 95 ST,41.7212928,-87.5389198,google,41.6785236,-87.5399643,google,41.7229192,-87.538909,google,41.6785236,-87.5399643,google
19,Alley Resurface Menu,S HAMLIN & S AVERS AV & W 104 ST & W 103 ST,2005,3924,S HAMLIN & W 104 ST; W 104 ST,S AVERS AV & W 104 ST; W 103 ST,S HAMLIN & W 103 ST,S AVERS AV & W 103 ST,41.7041363,-87.7159267,google,41.7041103,-87.717152,google,41.70597781500004,-87.71601079199996,census,41.7059082,-87.7172737,google
13,Alley Speed Hump Menu,W 71 ST & W 72 ST & S SPRINGFIELD AV & S AVERS AV,2007,2000,S SPRINGFIELD AV & W 72 ST,S AVERS AV & W 72 ST,S SPRINGFIELD AV & W 71 ST,S AVERS AV & W 71 ST,41.7623018,-87.7198823,google,41.762324576000026,-87.71865989799994,census,41.7641255,-87.7199416,google,41.7641439,-87.7187045,google
13,Alley Resurface Menu,S SPRINGFIELD AV & S AVERS AV & W 72 ST & W 73 ST,2005,13129,S SPRINGFIELD AV & W 72 ST,S AVERS AV & W 72 ST,S SPRINGFIELD AV & W 73 ST,S AVERS AV & W 73 ST,41.7623018,-87.7198823,google,41.762324576000026,-87.71865989799994,census,41.7605276,-87.7185302,google,41.7605427,-87.7186076,google
24,Alley Speed Hump Menu,S AVERS AVE & W 16 TH ST & S HAMLIN AVE & W 18 TH ST,2015,1400,S HAMLIN AVE & W 16 TH ST,S AVERS AVE & W 18 TH ST,S HAMLIN AVE & W 18 TH ST,S AVERS AVE & W 16 TH ST,41.8589177,-87.7200618,google,41.85708538100005,-87.72115624799994,census,41.857088,-87.7199712,google,41.8589042,-87.7212352,google
22,Alley Resurfacing Menu,S AVERS AVE & W 27 TH ST & S SPRINGFIELD AVE & W 28 TH ST,2018,37453.41,S SPRINGFIELD AVE & W 27 TH ST,S AVERS AVE & W 28 TH ST,S SPRINGFIELD AVE & W 28 TH ST,S AVERS AVE & W 27 TH ST,41.842444,-87.7220444,google,41.8406147,-87.7207901,google,41.8405968,-87.7219983,google,41.8424548,-87.7208175,google
22,Alley Resurfacing Menu,W 28 TH ST & S HAMLIN AVE & S AVERS AVE & W 30 TH ST,2022,23288.325,NA,NA,S HAMLIN AVE & W 30 TH ST,S AVERS AVE & W 30 TH ST,NA,NA,,NA,NA,,41.8388029,-87.7195047,google,41.8387782,-87.7207316,google
22,Alley Speed Hump Menu,W 32 ND ST & S HAMLIN AVE & S AVERS AVE & W 33 RD ST,2020,350,S HAMLIN AVE & W 33 RD ST,S AVERS AVE & W 33 RD ST,S HAMLIN AVE & W 32 ND ST,S AVERS AVE & W 32 ND ST,41.833353,-87.7193575,google,41.8333387,-87.7206003,google,41.8351393,-87.7194008,google,41.8351203,-87.720644,google
14,Alley Speed Hump Menu,W 47 TH ST & W 48 TH ST & S AVERS AVE & S HAMLIN AVE,2011,1100,S HAMLIN AVE & W 47 TH ST,S AVERS AVE & W 48 TH ST,S HAMLIN AVE & W 48 TH ST,S AVERS AVE & W 47 TH ST,41.807936,-87.7186951,google,41.80608909000006,-87.71982164499997,census,41.80610918900004,-87.71862371899994,census,41.807913,-87.7198953,google
23,Alley Speed Hump Menu,W 54 TH ST & S HAMLIN AVE & S AVERS AVE & W 55 TH ST,2020,700,S HAMLIN AVE & W 55 TH ST,S AVERS AVE & W 55 TH ST,S HAMLIN AVE & W 54 TH ST,S AVERS AVE & W 54 TH ST,41.7932895,-87.718262,google,41.7932694,-87.719486,google,41.7951127,-87.7183243,google,41.79510675700004,-87.71953623299999,census
23,Alley Speed Hump Menu,W 55 TH ST & S SPRINGFIELD AVE & W 54 TH ST & S AVERS AVE,2016,1400,S SPRINGFIELD AVE & W 54 TH ST,S AVERS AVE & W 54 TH ST,S SPRINGFIELD AVE & W 55 TH ST,S AVERS AVE & W 55 TH ST,41.7950788,-87.7207662,google,41.7950973,-87.7195383,google,41.7932486,-87.7207037,google,41.7932694,-87.719486,google
22,Alley Resurfacing Menu,S AVERS AVE & W CERMAK RD & S SPRINGFIELD AVE & W 24 TH ST,2017,39195.96,S SPRINGFIELD AVE & W CERMAK RD,S AVERS AVE & W 24 TH ST,S SPRINGFIELD AVE & W 24 TH ST,S AVERS AVE & W CERMAK RD,41.85154597600007,-87.72227779699995,census,41.847968276000074,-87.72099143299994,census,41.8479455,-87.722176,google,41.8516172,-87.7211,google
10,Alley Speed Hump Menu,E 130 ST & E 131 ST & S BALTIMORE AV & S BRANDON AV,2005,1750,S BRANDON AV & E 130 ST; E 131 ST,S BALTIMORE AV & E 131 ST,S BRANDON AV & E 131 ST,S BALTIMORE AV & E 130 ST; E 130 ST,41.6591067,-87.5459211,google,41.657337178000034,-87.54713532499994,census,41.65733315800003,-87.54590121899997,census,41.6591589,-87.5471212,google
10,Alley Speed Hump Menu,E 130 ST & E 131 ST & S HOUSTON AV & S BALTIMORE AV,2005,1750,S HOUSTON AV & E 130 ST; E 130 ST,S BALTIMORE AV & E 130 ST; E 131 ST,S HOUSTON AV & E 131 ST,S BALTIMORE AV & E 131 ST,41.6591596,-87.5483493,google,41.6591589,-87.5471212,google,41.65734119800004,-87.54836540999997,census,41.657337178000034,-87.54713532499994,census
10,Alley Speed Hump Menu,E 134 ST & E 135 ST & S BALTIMORE AV & S BRANDON AV,2005,1750,S BRANDON AV & E 135 ST,S BALTIMORE AV & E 134 ST; E 134 ST,S BRANDON AV & E 134 ST; E 135 ST,S BALTIMORE AV & E 135 ST,41.65002500300005,-87.54592533899995,census,41.6518443,-87.5471551,google,41.6518399,-87.5459208,google,41.65002902300006,-87.54715944399999,census
10,Alley Speed Hump Menu,E 87 ST & E 88 ST & S HOUSTON AV & S BALTIMORE AV,2006,1000,S HOUSTON AV & E 87 ST,S BALTIMORE AV & E 87 ST,S HOUSTON AV & E 88 ST,S BALTIMORE AV & E 88 ST,41.737397255000076,-87.55003768299997,census,41.737421374000064,-87.54867092199999,census,41.73557624600005,-87.55000150399997,census,41.73559232500003,-87.54863474299998,census
10,Alley Speed Hump Menu,E 89 ST & E 90 ST & S HOUSTON AV & S BALTIMORE AV,2007,1000,S HOUSTON AV & E 90 ST,S BALTIMORE AV & E 90 ST,S HOUSTON AV & E 89 ST,S BALTIMORE AV & E 89 ST,41.7319091,-87.5499138,google,41.73193422800006,-87.54854228499994,census,41.73374719700007,-87.54995728599994,census,41.73376327600005,-87.54858650399996,census
10,Alley Speed Hump Menu,E 90 ST & E 91 ST & S HOUSTON AV & S BALTIMORE AV,2007,1500,S HOUSTON AV & E 91 ST,S BALTIMORE AV & E 91 ST,S HOUSTON AV & E 90 ST,S BALTIMORE AV & E 90 ST,41.73009311900006,-87.54986482799995,census,41.73010517900008,-87.54849806599998,census,41.7319091,-87.5499138,google,41.73193422800006,-87.54854228499994,census
10,Alley Resurface Menu,W 93 ST & W CHICAGO AV & S BALTIMORE AV & RAILROAD TRACKS,2005,17658,S BALTIMORE AV & W CHICAGO AV,NA,NA,S BALTIMORE AV & W 93 ST,41.7247499,-87.5484705,google,NA,NA,,NA,NA,,41.72645512100007,-87.54840962899999,census
10,Alley Resurfacing Menu (1-1),E 132 ND ST & S HOUSTON AVE & S BALTIMORE AVE & E 133 RD ST,2020,24571.15,S HOUSTON AVE & E 132 ND ST; E 132 ND ST,S BALTIMORE AVE & E 132 ND ST; E 133 RD ST,S HOUSTON AVE & E 133 RD ST,S BALTIMORE AVE & E 133 RD ST,41.6558127,-87.6039103,google,41.654258,-87.605032,google,41.65368310100007,-87.54838148999994,census,41.653679081000064,-87.54714738399997,census
2,Alley Resurface Menu,S BELL AV & S LEAVITT ST & W ADAMS ST & W MONROE ST,2007,18119,S LEAVITT ST & W ADAMS ST,S BELL AV & W MONROE ST,S LEAVITT ST & W MONROE ST,S BELL AV & W ADAMS ST,41.878664136000054,-87.68146789999997,census,41.87991030100005,-87.68282662199994,census,41.8801563,-87.6962583,google,41.878644036000026,-87.68276230399994,census
25,Concrete Alley Menu,S OAKLEY AV & S BELL AV & W COULTER ST & W 24 ST,2005,104400,S OAKLEY AV & W 24 ST,S BELL AV & W 24 ST,S OAKLEY AV & W COULTER ST,S BELL AV & W COULTER ST,41.8484408,-87.6830617,google,41.8484593,-87.6820602,google,41.8466626,-87.6830139,google,41.8471426,-87.6818151,google
2,Alley Speed Hump Menu,S BELL AV & S LEAVITT ST & W JACKSON BV & W ADAMS ST,2007,1500,S LEAVITT ST & W JACKSON BV,S BELL AV & W ADAMS ST,S LEAVITT ST & W ADAMS ST,S BELL AV & W JACKSON BV,41.877610925000056,-87.68143976099998,census,41.878644036000026,-87.68276230399994,census,41.8783159,-87.6984339,google,41.87759484600008,-87.68271004499996,census
25,Alley Speed Hump Menu,W TAYLOR ST & W POLK ST & S BELL AV & S OAKLEY AV,2007,1500,S OAKLEY AV & W TAYLOR ST,S BELL AV & W POLK ST,S OAKLEY AV & W POLK ST,S BELL AV & W TAYLOR ST,41.869012386000065,-87.68365069899994,census,41.87138412000007,-87.68249699099994,census,41.8713625,-87.6837235,google,41.86903248600004,-87.68243267299994,census
8,Alley Speed Hump Menu,S EUCLID AV & S BENNETT AV & E 84 ST & E 85 ST,2006,1000,S EUCLID AV & E 85 ST,S BENNETT AV & E 85 ST,S EUCLID AV & E 84 ST,S BENNETT AV & E 84 ST,41.7406626,-87.5769753,google,41.7406452,-87.5782051,google,41.74249849200004,-87.57702318699995,census,41.7424618,-87.5782379,google
10,Alley Speed Hump Menu,E 101 ST & E 102 ST & S CALHOUN AV & S BENSLEY AV,2006,1000,S CALHOUN AV & E 102 ST,S BENSLEY AV & E 102 ST,S CALHOUN AV & E 101 ST; E 101 ST,S BENSLEY AV & E 101 ST; E 102 ST,41.70993740400007,-87.56212146499996,census,41.70991730500003,-87.56332341099994,census,41.7110259,-87.6102182,google,41.7117085,-87.5633448,google
10,Alley Speed Hump Menu,E 102 ST & E 103 ST & S BENSLEY AV & S CALHOUN AV,2005,1750,S CALHOUN AV & E 103 ST,S BENSLEY AV & E 102 ST; E 102 ST,S CALHOUN AV & E 102 ST; E 103 ST,S BENSLEY AV & E 103 ST,41.708140514000036,-87.56208930599996,census,41.7091218,-87.615028,google,41.709925,-87.5621094,google,41.70812443500006,-87.56329929199995,census
10,Alley Speed Hump Menu,E 102 ST & E 103 ST & S YATES AV & S BENSLEY AV,2006,1000,S YATES AV & E 102 ST; E 102 ST,S BENSLEY AV & E 102 ST; E 103 ST,S YATES AV & E 103 ST,S BENSLEY AV & E 103 ST,41.7091218,-87.615028,google,41.7099012,-87.5633213,google,41.70810433500003,-87.56450927799995,census,41.70812443500006,-87.56329929199995,census
