ward,type,location,year,est_cost,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
3,Street Resurface Menu,E 48 TH ST & S VINCENNES AV (500 E) & S FORRESTVILLE AV (532 E),2011,35464,S VINCENNES AV  & E 48 TH ST,S FORRESTVILLE AV  & E 48 TH ST,41.80760860700008,-87.61385339499998,census,41.80762870600006,-87.61262732899996,census
3,Street Resurface Menu,S FORRESTVILLE AVE & E 48 ST (4800 S) & E 49 ST (4900 S),2011,51593,S FORRESTVILLE AVE & E 48 ST,S FORRESTVILLE AVE & E 49 ST,41.80762870600006,-87.61262732899996,census,41.805803678000075,-87.61258311099994,census
14,Sidewalk Menu,W 55 TH ST & S CALIFORNIA AV (2800 W) & S FRANCISCO AV (2900 W),2011,820,S CALIFORNIA AV  & W 55 TH ST,S FRANCISCO AV  & W 55 TH ST,41.793695,-87.6937962,google,41.7936462,-87.6962372,google
18,Sidewalk Menu,S FRANCISCO AVE & W 80 ST (8000 S) & W 81 ST (8100 S),2011,19441,S FRANCISCO AVE & W 80 ST,S FRANCISCO AVE & W 81 ST,41.7480874,-87.6950222,google,41.7462707,-87.6949611,google
2,Pole Painting,W VAN BUREN ST & S STATE ST (0 E) & S FRANKLIN ST (300 W),2011,32000,S STATE ST  & W VAN BUREN ST,S FRANKLIN ST  & W VAN BUREN ST,41.8769274,-87.6277101,google,41.87682704700006,-87.63517487699994,census
21,Street Speed Hump Menu,W 96 TH ST & S HALSTED ST (800 W) & S GENOA AV (1081 W),2011,11100,S HALSTED ST  & W 96 TH ST,S GENOA AV  & W 96 TH ST,41.7196746,-87.643095,google,41.71925148300005,-87.65008463999999,census
10,Street Resurface Menu(1-5),E 84 TH ST & S MACKINAW AV (3332 E) & S GREEN BAY AV (3400 E),2011,16309,S MACKINAW AV  & E 84 TH ST,S GREEN BAY AV  & E 84 TH ST,41.742948719000026,-87.54301895999998,census,41.7429566,-87.5418158,google
10,Street Resurface Menu(1-5),E 85 TH ST & S MACKINAW AV (3332 E) & S GREEN BAY AV (3400 E),2011,19518,S MACKINAW AV  & E 85 TH ST,S GREEN BAY AV  & E 85 TH ST,41.74113173000006,-87.54297876099997,census,41.741134,-87.541771,google
10,Sidewalk Menu,S GREEN BAY AVE & E 112 ST (11200 S) & E 113 ST (11300 S),2011,22909,S GREEN BAY AVE & E 112 ST,S GREEN BAY AVE & E 113 ST,41.6918431,-87.5413028,google,41.69004700100004,-87.54130648799998,census
10,Street Resurface Menu,S GREEN BAY AVE & E 113 ST (11300 S) & E 114 ST (11400 S),2011,47040,S GREEN BAY AVE & E 113 ST,S GREEN BAY AVE & E 114 ST,41.69004700100004,-87.54130648799998,census,41.6882148,-87.5413038,google
34,Street Speed Hump Menu,S GREEN ST & W 99 ST (9900 S) & W 100 ST (10000 S),2011,3700,S GREEN ST & W 99 ST,S GREEN ST & W 100 ST,41.7142275,-87.6442075,google,41.7123489,-87.6441865,google
34,Sidewalk Menu,S GREEN ST & W 105 ST (10500 S) & W 106 ST (10600 S),2011,9299,S GREEN ST & W 105 ST,S GREEN ST & W 106 ST,41.703262,-87.6439309,google,41.7014422,-87.6438814,google
34,Street Speed Hump Menu,S GREEN ST & W 108 ST (10800 S) & W 109 ST (10900 S),2011,3700,S GREEN ST & W 108 ST,S GREEN ST & W 109 ST,41.6978017,-87.6437579,google,41.6959773,-87.6437077,google
17,Street Speed Hump Menu,S GREEN ST & W 79 ST (7900 S) & W 80 ST (8000 S),2011,3700,S GREEN ST & W 79 ST,S GREEN ST & W 80 ST,41.750614,-87.6452442,google,41.7487975,-87.6451961,google
21,Street Speed Hump Menu,S GREEN ST & W 96 ST (9604 S) & W 97 ST (9704 S),2011,3700,S GREEN ST & W 96 ST,S GREEN ST & W 97 ST,41.7193103,-87.644357,google,41.7176053,-87.6443253,google
4,Sidewalk Menu,E 48 TH ST & S ELLIS AV (1000 E) & S GREENWOOD AV (1100 E),2011,38540,S ELLIS AV  & E 48 TH ST,S GREENWOOD AV  & E 48 TH ST,41.807773422000025,-87.60166107699996,census,41.8077863,-87.5992398,google
4,Sidewalk Menu,S GREENWOOD AVE & E 44 ST (4400 S) & E 45 ST (4500 S),2011,32369,S GREENWOOD AVE & E 44 ST,S GREENWOOD AVE & E 45 ST,41.8150656,-87.5993743,google,41.8132597,-87.5993517,google
4,Street Resurface Menu,S GREENWOOD AVE & E 48 ST (4800 S) & E 49 ST (4900 S),2011,79062,S GREENWOOD AVE & E 48 ST,S GREENWOOD AVE & E 49 ST,41.8077863,-87.5992398,google,41.8059647,-87.5992005,google
4,Street Resurface Menu,S GREENWOOD AVE & E 49 ST (4900 S) & E 50 ST (5000 S),2011,49946,S GREENWOOD AVE & E 49 ST,S GREENWOOD AVE & E 50 ST,41.8059647,-87.5992005,google,41.8041423,-87.5991673,google
5,Pole Painting,S GREENWOOD AVE & E 53 ST (5242 S) & E 54 ST (5322 S),2011,800,S GREENWOOD AVE & E 53 ST,S GREENWOOD AVE & E 54 ST,41.7994069,-87.5997436,google,41.7979407,-87.5997083,google
5,Street Lighting,S GREENWOOD AVE & E 53 ST (5242 S) & E 54 ST (5322 S),2011,1400,S GREENWOOD AVE & E 53 ST,S GREENWOOD AVE & E 54 ST,41.7994069,-87.5997436,google,41.7979407,-87.5997083,google
20,Sidewalk Menu,S GREENWOOD AVE & E 63 ST (6300 S) & E 64 ST (6340 S),2011,17858,S GREENWOOD AVE & E 63 ST,S GREENWOOD AVE & E 64 ST,41.7804767,-87.59916,google,41.7793089,-87.5991354,google
21,Street Resurface Menu,W 89 TH ST & S GENOA AV (876 W) & S HALSTED ST (800 W),2011,41585,S GENOA AV  & W 89 TH ST,S HALSTED ST  & W 89 TH ST,41.73254927000005,-87.64533715299996,census,41.7325551,-87.6434357,google
25,Curb/Gutter Menu,S HALSTED ST & W 16 ST (1600 S) & W 17 ST (1700 S),2011,2691,S HALSTED ST & W 16 ST,S HALSTED ST & W 17 ST,41.859911,-87.6467108,google,41.8583424,-87.6466534,google
19,Street Lighting,S PLEASANT AVE & S HAMILTON AV (8858 S) & W 90 ST (9000 S),2011,1400,S PLEASANT AVE & W 90 ST,S HAMILTON AV  & W 90 ST,41.7301812,-87.6730474,google,41.7301417,-87.6762852,google
19,Street Resurface Menu,W 94 TH ST & S DAMEN AV (2010 W) & S HAMILTON AV (2132 W),2011,82870,S DAMEN AV  & W 94 TH ST,S HAMILTON AV  & W 94 TH ST,41.72290556100006,-87.67283720199998,census,41.7228558,-87.6760629,google
2,Sidewalk Menu,W JACKSON BLVD & S HOYNE AV (2100 W) & S HAMILTON AV (2132 W),2011,22368,S HOYNE AV  & W JACKSON BLVD,S HAMILTON AV  & W JACKSON BLVD,41.8775546,-87.6789919,google,41.8776279,-87.680213,google
11,Street Resurface Menu,S HAMILTON AVE & W 34 ST (3400 S) & W 35 ST (3500 S),2011,54200,S HAMILTON AVE & W 34 ST,S HAMILTON AVE & W 35 ST,41.8321652,-87.6789998,google,41.8303521,-87.6797396,google
18,Street Resurface Menu(1-5),S HAMILTON AVE & W 75 PL (7522 S) & W 76 ST (7600 S),2011,40416,S HAMILTON AVE & W 75 PL,S HAMILTON AVE & W 76 ST,41.7568494,-87.6770817,google,41.7556479,-87.6768608,google
19,Street Resurface Menu(1-5),S HAMILTON AVE & W 96 ST (9600 S) & W 97 ST (9700 S),2011,33635,S HAMILTON AVE & W 96 ST,S HAMILTON AVE & W 97 ST,41.71920726400003,-87.67595261499997,census,41.7173851,-87.6758987,google
14,Sidewalk Menu,W 58 TH PL & S LAWNDALE AV (3700 W) & S HAMLIN AV (3800 W),2011,5607,S LAWNDALE AV  & W 58 TH PL,S HAMLIN AV  & W 58 TH PL,41.786962466000034,-87.71563292299999,census,41.7869148,-87.7180841,google
13,Street Speed Hump Menu,W 65 TH ST & S LAWNDALE AV (3700 W) & S HAMLIN AV (3800 W),2011,3700,S LAWNDALE AV  & W 65 TH ST,S HAMLIN AV  & W 65 TH ST,41.77512791700008,-87.71531133199994,census,41.7750872,-87.7177632,google
18,Sidewalk Menu,S HAMLIN AVE & W 86 ST (8600 S) & W 86 PL (8632 S),2011,60830,S HAMLIN AVE & W 86 ST,S HAMLIN AVE & W 86 PL,41.736770152000076,-87.71662985499995,census,41.7358506,-87.7166137,google
13,Street Resurface Menu,S HAMLIN AVE & W 66 PL (6632 S) & W MARQUETTE RD (6700 S),2011,31936,S HAMLIN AVE & W 66 PL,S HAMLIN AVE & W MARQUETTE RD,41.77236223500006,-87.71769110499997,census,41.7714478,-87.71767,google
28,Pole Painting,S HAMLIN BLVD & W MADISON ST (0 N) & W CONGRESS PW (500 S),2011,10700,S HAMLIN BLVD & W MADISON ST,S HAMLIN BLVD & W CONGRESS PW,41.880790656000045,-87.72082661699994,census,41.874454,-87.7204129,google
28,Street Lighting,S HAMLIN BLVD & W MADISON ST (0 N) & W CONGRESS PW (500 S),2011,35650,S HAMLIN BLVD & W MADISON ST,S HAMLIN BLVD & W CONGRESS PW,41.880790656000045,-87.72082661699994,census,41.874454,-87.7204129,google
14,Sidewalk Menu,S HARDING AVE & W 45 ST (4500 S) & W 46 ST (4600 S),2011,1455,S HARDING AVE & W 45 ST,S HARDING AVE & W 46 ST,41.811568,-87.7224832,google,41.809719048000034,-87.72242653199999,census
23,Curb/Gutter Menu,W 64 TH PL & S NOTTINGHAM AV (7100 W) & S HARLEM AV (7200 W),2011,1237,S NOTTINGHAM AV  & W 64 TH PL,S HARLEM AV  & W 64 TH PL,41.77468171000004,-87.79831798599997,census,41.834322,-87.8030607,google
5,Sidewalk Menu,S HARPER AVE & E 56 ST (5600 S) & E 57 ST (5700 S),2011,7148,S HARPER AVE & E 56 ST,S HARPER AVE & E 57 ST,41.7933411,-87.5890057,google,41.7915074,-87.5889455,google
34,Sidewalk Menu,S HARVARD AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,32283,S HARVARD AVE & W 122 ST,S HARVARD AVE & W 123 ST,41.672472054000025,-87.63090575699994,census,41.67065104500006,-87.63084947899995,census
34,Sidewalk Menu - Change Order,S HARVARD AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,13527,S HARVARD AVE & W 122 ST,S HARVARD AVE & W 123 ST,41.672472054000025,-87.63090575699994,census,41.67065104500006,-87.63084947899995,census
20,Sidewalk Menu,S HARVARD AVE & W 64 ST (6400 S) & W 65 ST (6458 S),2011,4409,S HARVARD AVE & W 64 ST,S HARVARD AVE & W 65 ST,41.7781168,-87.6333952,google,41.7765518,-87.6333196,google
17,Curb/Gutter Menu,S HARVARD AVE & W 74 ST (7400 S) & W 75 ST (7500 S),2011,11628,S HARVARD AVE & W 74 ST,S HARVARD AVE & W 75 ST,41.7599135,-87.633324,google,41.7581019,-87.6328624,google
11,Sidewalk Menu,S HERMITAGE AVE & W 34 ST (3400 S) & W 35 ST (3500 S),2011,671,S HERMITAGE AVE & W 34 ST,S HERMITAGE AVE & W 35 ST,41.8322897,-87.669217,google,41.8304547,-87.6691689,google
20,Street Speed Hump Menu,S HERMITAGE AVE & W 45 ST (4500 S) & W 46 ST (4600 S),2011,3700,S HERMITAGE AVE & W 45 ST,S HERMITAGE AVE & W 46 ST,41.8121978,-87.6687152,google,41.8103834,-87.668653,google
16,Street Speed Hump Menu,S HERMITAGE AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,3700,S HERMITAGE AVE & W 52 ST,S HERMITAGE AVE & W 53 ST,41.799458,-87.6683837,google,41.7976404,-87.6683223,google
17,Street Speed Hump Menu,S HERMITAGE AVE & W 78 ST (7800 S) & W 79 ST (7900 S),2011,3700,S HERMITAGE AVE & W 78 ST,S HERMITAGE AVE & W 79 ST,41.7521204,-87.667122,google,41.7503028,-87.6670692,google
11,Street Resurface Menu,S SHORT ST & S HILLOCK AV (2818 S) & W FULLER ST (2838 S),2011,34209,S SHORT ST & W FULLER ST,S HILLOCK AV  & W FULLER ST,41.84211532000006,-87.65984894599995,census,41.84242485100003,-87.66229705699999,census
24,Street Resurface Menu(1-5),W 13 TH ST & S CHRISTIANA AV (3332 W) & S HOMAN AV (3400 W),2011,19825,S CHRISTIANA AV  & W 13 TH ST,S HOMAN AV  & W 13 TH ST,41.864541,-87.7092588,google,41.8641413,-87.7104647,google
24,Street Resurface Menu,W 19 TH ST & S SPAULDING AV (3300 W) & S HOMAN AV (3400 W),2011,94615,S SPAULDING AV  & W 19 TH ST,S HOMAN AV  & W 19 TH ST,41.85539,-87.7077825,google,41.8553686,-87.7102209,google
14,Street Speed Hump Menu,W 53 RD ST & S SPAULDING AV (3300 W) & S HOMAN AV (3400 W),2011,3700,S SPAULDING AV  & W 53 RD ST,S HOMAN AV  & W 53 RD ST,41.7971415,-87.7060902,google,41.7970969,-87.7085612,google
15,Street Speed Hump Menu,W 62 ND PL & S SPAULDING AV (3300 W) & S HOMAN AV (3400 W),2011,3700,S SPAULDING AV  & W 62 ND PL,S HOMAN AV  & W 62 ND PL,41.7798537,-87.705583,google,41.7798261,-87.7080233,google
15,Sidewalk Menu,W 65 TH PL & S SPAULDING AV (3300 W) & S HOMAN AV (3400 W),2011,44814,S SPAULDING AV  & W 65 TH PL,S HOMAN AV  & W 65 TH PL,41.77438021800003,-87.70545054799999,census,41.7743457,-87.7078558,google
15,Street Resurface Menu,W 65 TH ST & S SPAULDING AV (3300 W) & S HOMAN AV (3400 W),2011,61869,S SPAULDING AV  & W 65 TH ST,S HOMAN AV  & W 65 TH ST,41.7752954,-87.7054537,google,41.7752563,-87.7078796,google
19,Street Resurface Menu,S HOMAN AVE & W 114 ST (11348 S) & W 115 ST (11500 S),2011,54110,S HOMAN AVE & W 114 ST,S HOMAN AVE & W 115 ST,41.6865224,-87.7055107,google,41.6841959,-87.7054186,google
22,Sidewalk Menu,S HOMAN AVE & W 27 ST (2700 S) & W 28 ST (2800 S),2011,19611,S HOMAN AVE & W 27 ST,S HOMAN AVE & W 28 ST,41.8426062,-87.7098487,google,41.840787,-87.7097869,google
14,Sidewalk Menu,S HOMAN AVE & W 43 ST (4300 S) & W 44 ST (4400 S),2011,13657,S HOMAN AVE & W 43 ST,S HOMAN AVE & W 44 ST,41.8153731,-87.709175,google,41.813572,-87.7090895,google
14,Sidewalk Menu,S HOMAN AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,8110,S HOMAN AVE & W 44 ST,S HOMAN AVE & W 45 ST,41.813572,-87.7090895,google,41.8117222,-87.7090064,google
14,Sidewalk Menu,S HOMAN AVE & W 51 ST (5100 S) & W 52 ST (5200 S),2011,13992,S HOMAN AVE & W 51 ST,S HOMAN AVE & W 52 ST,41.800766,-87.7086595,google,41.7989281,-87.7085996,google
14,Sidewalk Menu,S HOMAN AVE & W 52 ST (5200 S) & W 53 ST (5300 S),2011,12551,S HOMAN AVE & W 52 ST,S HOMAN AVE & W 53 ST,41.7989281,-87.7085996,google,41.7970969,-87.7085612,google
14,Street Speed Hump Menu,S HOMAN AVE & W 56 ST (5600 S) & W 59 ST (5900 S),2011,11100,S HOMAN AVE & W 56 ST,S HOMAN AVE & W 59 ST,41.7916255,-87.7083889,google,41.7861766,-87.7082076,google
15,Street Resurface Menu,S HOMAN AVE & W 62 ST (6200 S) & W 62 PL (6232 S),2011,30962,S HOMAN AVE & W 62 ST,S HOMAN AVE & W 62 PL,41.7807365,-87.7080521,google,41.7798261,-87.7080233,google
18,Street Resurface Menu,S HOMAN AVE & W 83 ST (8300 S) & W 83 PL (8332 S),2011,40885,S HOMAN AVE & W 83 ST,S HOMAN AVE & W 83 PL,41.7424213,-87.7070559,google,41.7415016,-87.7070317,google
18,Street Speed Hump Menu,S HOMAN AVE & W 83 ST (8300 S) & W 83 PL (8332 S),2011,1850,S HOMAN AVE & W 83 ST,S HOMAN AVE & W 83 PL,41.7424213,-87.7070559,google,41.7415016,-87.7070317,google
20,Street Resurface Menu,W 48 TH ST & S WINCHESTER AV (1932 W) & S HONORE ST (1828 W),2011,87926,S WINCHESTER AV  & W 48 TH ST,S HONORE ST  & W 48 TH ST,41.806686,-87.6734295,google,41.806710699999996,-87.6709927,google
17,Street Speed Hump Menu,S HONORE ST & W 70 ST (7000 S) & W 71 ST (7100 S),2011,3700,S HONORE ST & W 70 ST,S HONORE ST & W 71 ST,41.7666552,-87.6699323,google,41.7648459,-87.6698844,google
17,Street Resurface Menu,S HONORE ST & W 72 ST (7200 S) & W 73 ST (7300 S),2011,69215,S HONORE ST & W 72 ST,S HONORE ST & W 73 ST,41.7630212,-87.6698429,google,41.7612051,-87.6697846,google
10,Sidewalk Menu,E 83 RD ST & S COMMERCIAL AV (3004 E) & S HOUSTON AV (3025 E),2011,11567,S COMMERCIAL AV  & E 83 RD ST,S HOUSTON AV  & E 83 RD ST,41.744649131000074,-87.55211998499999,census,41.74467727100006,-87.55032309499995,census
10,Street Resurface Menu,E 98 TH ST & S COMMERCIAL AV (3000 E) & S HOUSTON AV (3035 E),2011,34931,S COMMERCIAL AV  & E 98 TH ST,S HOUSTON AV  & E 98 TH ST,41.717313897000054,-87.55100245599994,census,41.717321937000065,-87.54961961499998,census
10,Sidewalk Menu,S HOUSTON AVE & E 97 ST (9700 S) & E 98 ST (9800 S),2011,98561,S HOUSTON AVE & E 97 ST,S HOUSTON AVE & E 98 ST,41.7191145,-87.5496496,google,41.717321937000065,-87.54961961499998,census
10,Street Resurface Menu(1-5),S HOXIE AVE & E 102 ST (10200 S) & E 103 ST (10300 S),2011,42206,S HOXIE AVE & E 102 ST,S HOXIE AVE & E 103 ST,41.70994946400003,-87.56092353799994,census,41.70815659400006,-87.56088333899999,census
10,Street Speed Hump Menu,S HOXIE AVE & E 102 ST (10200 S) & E 103 ST (10300 S),2011,3700,S HOXIE AVE & E 102 ST,S HOXIE AVE & E 103 ST,41.70994946400003,-87.56092353799994,census,41.70815659400006,-87.56088333899999,census
15,Street Resurface Menu,W 57 TH ST & S DAMEN AV (2000 W) & S HOYNE AV (2100 W),2011,95012,S DAMEN AV  & W 57 TH ST,S HOYNE AV  & W 57 TH ST,41.79027485300003,-87.67419592399995,census,41.790235,-87.6766265,google
18,Sidewalk Menu,W 83 RD ST & S DAMEN AV (2000 W) & S HOYNE AV (2100 W),2011,4818,S DAMEN AV  & W 83 RD ST,S HOYNE AV  & W 83 RD ST,41.74294469900008,-87.67296181899997,census,41.7429116,-87.6754081,google
25,Street Resurface Menu - Change Order,S HOYNE AVE & W 23 ST (2300 S) & W 24 ST (2400 S),2011,9578,S HOYNE AVE & W 23 ST,S HOYNE AVE & W 24 ST,41.850318,-87.6782202,google,41.7862956,-87.6765465,google
9,Street Lighting,E 104 TH PL & S MICHIGAN AV (107 E) & S INDIANA AV (200 E),2011,1200,S MICHIGAN AV  & E 104 TH PL,S INDIANA AV  & E 104 TH PL,41.7042607,-87.6205814,google,41.704317,-87.6185335,google
3,Sidewalk Menu,E 53 RD ST & S MICHIGAN AV (120 E) & S INDIANA AV (200 E),2011,14272,S MICHIGAN AV  & E 53 RD ST,S INDIANA AV  & E 53 RD ST,41.7981748,-87.6225644,google,41.7982003,-87.6209393,google
20,Street Speed Hump Menu,E 61 ST ST & S MICHIGAN AV (120 E) & S INDIANA AV (200 E),2011,1850,S MICHIGAN AV  & E 61 ST ST,S INDIANA AV  & E 61 ST ST,41.7837749,-87.6221866,google,41.7838071,-87.6205642,google
6,Street Resurface Menu,E 85 TH ST & S WABASH AV (44 E) & S INDIANA AV (200 E),2011,67733,S WABASH AV  & E 85 TH ST,S INDIANA AV  & E 85 TH ST,41.7400323,-87.6227012,google,41.7400731,-87.6194711,google
9,Sidewalk Menu,S INDIANA AVE & E 106 ST (10600 S) & E 107 ST (10700 S),2011,69540,S INDIANA AVE & E 106 ST,S INDIANA AVE & E 107 ST,41.70176899300003,-87.61849234499994,census,41.6999387,-87.6184376,google
9,Curb/Gutter Menu,S INDIANA AVE & E 112 ST (11200 S) & E 113 ST (11300 S),2011,135779,S INDIANA AVE & E 112 ST,S INDIANA AVE & E 113 ST,41.69083088000008,-87.61822301299998,census,41.6890127,-87.6181778,google
6,Curb/Gutter Menu,S INDIANA AVE & E 77 ST (7700 S) & E 78 ST (7800 S),2011,79341,S INDIANA AVE & E 77 ST,S INDIANA AVE & E 78 ST,41.75467875000004,-87.61984704699995,census,41.7528553,-87.6198083,google
6,Street Resurface Menu,S INDIANA AVE & E 84 ST (8400 S) & E 85 ST (8500 S),2011,37232,S INDIANA AVE & E 84 ST,S INDIANA AVE & E 85 ST,41.741907568000045,-87.61951741599995,census,41.7400731,-87.6194711,google
6,Street Lighting,S INDIANA AVE & E 83 ST (8300 S) & E 87 ST (8700 S),2011,288000,S INDIANA AVE & E 83 ST,S INDIANA AVE & E 87 ST,41.743732597000076,-87.61956967499998,census,41.736432482000055,-87.61937269999999,census
6,Street Speed Hump Menu,S INDIANA AVE & E 88 ST (8800 S) & E 89 ST (8900 S),2011,3700,S INDIANA AVE & E 88 ST,S INDIANA AVE & E 89 ST,41.7345895,-87.6193033,google,41.732767,-87.6192785,google
20,Street Resurface Menu,S INGLESIDE AVE & E 62 ST (6200 S) & E 63 ST (6300 S),2011,63494,S INGLESIDE AVE & E 62 ST,S INGLESIDE AVE & E 63 ST,41.7822834,-87.6011125,google,41.78045024800008,-87.60267810799996,census
5,Sidewalk Menu,E 68 TH ST & S EUCLID AV (1932 E) & S JEFFERY BV (2000 E),2011,25398,S EUCLID AV  & E 68 TH ST,S JEFFERY BV  & E 68 TH ST,41.7716011,-87.5776777,google,41.771606,-87.5764389,google
34,Street Speed Hump Menu,S JUSTINE ST & W 116 ST (11600 S) & W 117 ST (11700 S),2011,3700,S JUSTINE ST & W 116 ST,S JUSTINE ST & W 117 ST,41.6830222,-87.6603306,google,41.6811961,-87.660276,google
34,Street Lighting,S JUSTINE ST & W 122 ST (12200 S) & W 123 ST (12300 S),2011,40000,S JUSTINE ST & W 122 ST,S JUSTINE ST & W 123 ST,41.6720811,-87.6599888,google,41.67032141400006,-87.66000170199999,census
20,Street Speed Hump Menu,S JUSTINE ST & W 49 ST (4900 S) & W 50 ST (5000 S),2011,3700,S JUSTINE ST & W 49 ST,S JUSTINE ST & W 50 ST,41.8049748,-87.6636505,google,41.8031541,-87.6636168,google
17,Street Resurface Menu,S JUSTINE ST & W 64 ST (6400 S) & W 65 ST (6500 S),2011,71362,S JUSTINE ST & W 64 ST,S JUSTINE ST & W 65 ST,41.7776723,-87.6629357,google,41.7758562,-87.6628972,google
17,Street Resurface Menu,S JUSTINE ST & W 65 ST (6500 S) & W 66 ST (6600 S),2011,71479,S JUSTINE ST & W 65 ST,S JUSTINE ST & W 66 ST,41.7758562,-87.6628972,google,41.77403048800005,-87.66283974199996,census
21,Street Speed Hump Menu,S JUSTINE ST & W 79 ST (7900 S) & W 80 ST (8000 S),2011,3700,S JUSTINE ST & W 79 ST,S JUSTINE ST & W 80 ST,41.7503653,-87.66223,google,41.74855244200006,-87.66217646099994,census
21,Street Speed Hump Menu,S JUSTINE ST & W 80 ST (8000 S) & W 81 ST (8100 S),2011,3700,S JUSTINE ST & W 80 ST,S JUSTINE ST & W 81 ST,41.7485542,-87.6621809,google,41.74673545300004,-87.66212822199998,census
21,Street Lighting,S JUSTINE ST & W 89 (S) ST(8909 S) & W 91 ST (9100 S),2011,130000,S JUSTINE ST & W 89  ST,S JUSTINE ST & W 91 ST,41.7322732,-87.6617446,google,41.72853340300003,-87.66162975599997,census
17,Street Speed Hump Menu,S JUSTINE ST & W 65 ST (6500 S) & W MARQUETTE RD (6700 S),2011,7400,S JUSTINE ST & W 65 ST,S JUSTINE ST & W MARQUETTE RD,41.7758562,-87.6628972,google,41.7722129,-87.662832,google
13,Street Resurface Menu(1-5),W 58 TH PL & S PULASKI RD (4000 W) & S KARLOV AV (4100 W),2011,31175,S PULASKI RD  & W 58 TH PL,S KARLOV AV  & W 58 TH PL,41.7868453,-87.7229196,google,41.786825789000034,-87.72542938799995,census
24,Street Resurface Menu,W ARTHINGTON ST & S PULASKI RD (4000 W) & S KARLOV AV (4100 W),2011,48786,S PULASKI RD  & W ARTHINGTON ST,S KARLOV AV  & W ARTHINGTON ST,41.8698268,-87.7253157,google,41.86999725900006,-87.72775690299994,census
24,Street Resurface Menu,S KARLOV AVE & W ROOSEVELT RD (1200 S) & W 13 ST (1300 S),2011,51615,S KARLOV AVE & W ROOSEVELT RD,S KARLOV AVE & W 13 ST,41.8661271,-87.7276065,google,41.86430911800005,-87.72755590899999,census
24,Street Resurface Menu,S KARLOV AVE & W 13 ST (1300 S) & W 14 ST (1400 S),2011,51990,S KARLOV AVE & W 13 ST,S KARLOV AVE & W 14 ST,41.864309,-87.7275616,google,41.86248408900008,-87.72750364999996,census
14,Street Speed Hump Menu,S KARLOV AVE & W 43 ST (4300 S) & W 44 ST (4400 S),2011,3700,S KARLOV AVE & W 43 ST,S KARLOV AVE & W 44 ST,41.8151564,-87.7262861,google,41.81333694700004,-87.72623738599998,census
14,Sidewalk Menu,S KARLOV AVE & W 44 ST (4400 S) & W 45 ST (4500 S),2011,33536,S KARLOV AVE & W 44 ST,S KARLOV AVE & W 45 ST,41.8133308,-87.7262238,google,41.81150387800005,-87.72616502799997,census
13,Street Speed Hump Menu,S KARLOV AVE & W 64 ST (6400 S) & W 65 ST (6500 S),2011,3700,S KARLOV AVE & W 64 ST,S KARLOV AVE & W 65 ST,41.7768037,-87.72515,google,41.774983201000055,-87.72510377699996,census
18,Alley Apron Menu,S KARLOV AVE & W 86 ST (8600 S) & W 87 ST (8700 S),2011,9684,S KARLOV AVE & W 86 ST,S KARLOV AVE & W 87 ST,41.7366428,-87.7239143,google,41.7347494,-87.7238479,google
28,Curb/Gutter Menu,S KARLOV AVE & W JACKSON BV (300 S) & W ADAMS ST (220 S),2011,1357,S KARLOV AVE & W JACKSON BV,S KARLOV AVE & W ADAMS ST,41.87706020100006,-87.72799407599996,census,41.87794859600007,-87.72802623499996,census
24,Street Resurface Menu,S KARLOV AVE & W GRENSHAW ST (1110 S) & W ROOSEVELT RD (1200 S),2011,40030,S KARLOV AVE & W GRENSHAW ST,S KARLOV AVE & W ROOSEVELT RD,41.8670431,-87.7276444,google,41.8661271,-87.7276065,google
13,Sidewalk Menu,S KEATING AVE & W 61 ST (6100 S) & W 62 ST (6200 S),2011,358,S KEATING AVE & W 61 ST,S KEATING AVE & W 62 ST,41.78209840200003,-87.74118734699994,census,41.78027337300006,-87.74112704799995,census
22,Street Speed Hump Menu,W 33 RD ST & S KARLOV AV (4100 W) & S KEDVALE AV (4132 W),2011,1850,S KARLOV AV  & W 33 RD ST,S KEDVALE AV  & W 33 RD ST,41.8332549,-87.7267225,google,41.83321930900007,-87.72791367899998,census
12,Street Lighting,W 25 TH ST & S CALIFORNIA AV (2800 W) & S KEDZIE AV (3200 W),2011,293000,S CALIFORNIA AV  & W 25 TH ST,S KEDZIE AV  & W 25 TH ST,41.84645277900006,-87.69526817299999,census,41.84633620200003,-87.70509277799994,census
14,Sidewalk Menu,W 54 TH ST & S ALBANY AV (3100 W) & S KEDZIE AV (3200 W),2011,1022,S ALBANY AV  & W 54 TH ST,S KEDZIE AV  & W 54 TH ST,41.7953861,-87.7011562,google,41.7953352,-87.7036004,google
14,Sidewalk Menu,W 55 TH ST & S ALBANY AV (3100 W) & S KEDZIE AV (3200 W),2011,4236,S ALBANY AV  & W 55 TH ST,S KEDZIE AV  & W 55 TH ST,41.7935557,-87.7011113,google,41.79351488200007,-87.70355316099995,census
15,Sidewalk Menu,S KEDZIE AVE & W 64 PL (6432 S) & W 65 ST (6500 S),2011,46584,S KEDZIE AVE & W 64 PL,S KEDZIE AVE & W 65 ST,41.7762289,-87.7030553,google,41.77532489200007,-87.70305067499999,census
