ward,type,location,year,est_cost,from_intersection,to_intersection,lat_from_intersection,lon_from_intersection,query_from_intersection,lat_to_intersection,lon_to_intersection,query_to_intersection
19,Street Resurfacing Menu,ON S BELL AVE FROM W 116 PL (11624 S) TO W 117 PL (11717 S),2013,39232,S BELL AVE and W 116 PL,S BELL AVE and W 117 PL,41.682099684000036,-87.67731535699994,census,41.6804792,-87.677199,google
19,Street Resurfacing Menu,ON S BELL AVE FROM W 117 PL (11717 S) TO W 118 ST (11755 S),2012,32535,S BELL AVE and W 117 PL,S BELL AVE and W 118 ST,41.68048368900003,-87.67721485899995,census,41.6791277,-87.6778413,google
25,Sidewalk Menu,ON S BELL AVE FROM W CERMAK RD (2200 S) TO W 23 RD ST (2300 S),2014,24685,S BELL AVE and W CERMAK RD,S BELL AVE and W 23 RD ST,41.8520973,-87.681965,google,41.8502716,-87.6819109,google
25,Street Speed Hump Menu,ON S BELL AVE FROM W CERMAK RD (2200 S) TO W 23 RD ST (2300 S),2021,4700,S BELL AVE and W CERMAK RD,S BELL AVE and W 23 RD ST,41.8520973,-87.681965,google,41.8502716,-87.6819109,google
25,Street Light Residential Staggered Piggy Back Menu,ON S BELL AVE FROM W CERMAK RD (2200 S) TO W 23 RD ST (2300 S),2016,172000,S BELL AVE and W CERMAK RD,S BELL AVE and W 23 RD ST,41.8520973,-87.681965,google,41.8502716,-87.6819109,google
25,Sidewalk Menu,ON S BELL AVE FROM W BROSS AVE (3230 S) TO W 33 RD ST (3300 S),2014,913,S BELL AVE and W BROSS AVE,S BELL AVE and W 33 RD ST,41.835257392000074,-87.68178145099995,census,41.833946,-87.6814889,google
25,Street Resurfacing Menu,ON S BELL AVE FROM W 33 RD ST (3300 S) TO W 34 TH ST (3400 S),2014,39407,S BELL AVE and W 33 RD ST,S BELL AVE and W 34 TH ST,41.833946,-87.6814889,google,41.832136,-87.6814384,google
12,Sidewalk Menu,ON S BELL AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S),2012,2992,S BELL AVE and W 34 ST,S BELL AVE and W 35 ST,41.832136,-87.6814384,google,41.8303273,-87.68139,google
16,Street Speed Hump Menu,ON S BELL AVE FROM W MARQUETTE RD (6700 S) TO W 68 TH ST (6800 S),2016,3700,S BELL AVE and W MARQUETTE RD,S BELL AVE and W 68 TH ST,41.772004,-87.6796836,google,41.7701853,-87.6796434,google
17,Street Resurfacing Menu,ON S BELL AVE FROM W MARQUETTE RD (6700 S) TO W 70 ST (7000 S),2012,121523,S BELL AVE and W MARQUETTE RD,S BELL AVE and W 70 ST,41.772004,-87.6796836,google,41.7665509,-87.6795456,google
17,Street Resurfacing Menu,ON S BELL AVE FROM W 70 TH ST (7000 S) TO W 71 ST ST (7100 S),2014,62607,S BELL AVE and W 70 TH ST,S BELL AVE and W 71 ST ST,41.7665509,-87.6795456,google,41.7647444,-87.6794886,google
18,Curb & Gutter Menu,ON S BELL AVE FROM W 71 ST (7100 S) TO W 72 ST (7200 S),2012,9518,S BELL AVE and W 71 ST,S BELL AVE and W 72 ST,41.7647444,-87.6794886,google,41.7629145,-87.6794136,google
19,Street Resurfacing Menu,ON S BELL AVE FROM 8931 S TO W 91 ST ST (9100 S),2022,78791.16,8931 S BELL AVE,S BELL AVE and W 91 ST ST,41.73071824800007,-87.67870323299996,census,41.7282847,-87.6786378,google
19,Street Resurfacing Menu,ON S BELL AVE FROM 9138 S TO W 92 ND PL (9240 S),2019,47246.83,9138 S BELL AVE,S BELL AVE and W 92 ND PL,41.72735059200005,-87.67861929099996,census,41.7253239,-87.6785431,google
19,Street Resurfacing Menu,ON S BELL AVE FROM W 95 TH ST (9500 S) TO W 96 TH ST (9600 S),2019,42008.02,S BELL AVE and W 95 TH ST,S BELL AVE and W 96 TH ST,41.7210509,-87.6784368,google,41.7191665,-87.678367,google
25,Street Resurfacing Menu,ON S BELL AVE FROM W 33 RD ST (3300 S) TO W BROSS AVE (3230 S),2015,35704,S BELL AVE and W 33 RD ST,S BELL AVE and W BROSS AVE,41.833946,-87.6814889,google,41.835257392000074,-87.68178145099995,census
25,Street Resurfacing Menu,ON S BELL AVE FROM W 24 TH ST (2400 S) TO W COULTER ST (2500 S),2017,21036.35,S BELL AVE and W 24 TH ST,S BELL AVE and W COULTER ST,41.8484593,-87.6820602,google,41.84713213900005,-87.68183772999998,census
25,Street Light Residential Staggered Piggy Back Menu,ON S BELL AVE FROM W 24 TH ST (2400 S) TO W COULTER ST (2500 S),2018,115000,S BELL AVE and W 24 TH ST,S BELL AVE and W COULTER ST,41.8484593,-87.6820602,google,41.84713213900005,-87.68183772999998,census
15,Street Resurfacing Menu,ON S BELL AVE FROM W 64 TH ST (6400 S) TO W MARQUETTE RD (6700 S),2014,130288,S BELL AVE and W 64 TH ST,S BELL AVE and W MARQUETTE RD,41.7774278,-87.6798066,google,41.772004,-87.6796836,google
28,Street Light Piggy Back,ON S BELL AVE FROM 998 S TO W POLK ST (800 S),2015,101400,998 S BELL AVE,S BELL AVE and W POLK ST,41.8692449,-87.6824396,google,41.87138412000007,-87.68249699099994,census
12,Street Resurfacing Menu,ON S BELL AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S) ON W 35 TH ST FROM S FRANCISCO AV (2900 W) TO S,2013,33486,S BELL AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S) ON W 35 TH ST and W 34 ST  TO W 35 ST  ON W 35 TH ST FROM S FRANCISCO AV,S BELL AVE FROM W 34 ST (3400 S) TO W 35 ST (3500 S) ON W 35 TH ST and W 35 ST  ON W 35 TH ST FROM S FRANCISCO AV  TO S,41.8737592,-87.6985557,google,NA,NA,google
5,Street Resurfacing Menu,ON S BENNETT AVE FROM E 67 TH ST (6700 S) TO E 68 TH ST (6800 S),2021,45886.96,S BENNETT AVE and E 67 TH ST,S BENNETT AVE and E 68 TH ST,41.77342348500008,-87.57894871299999,census,41.771602476000055,-87.57890047399997,census
5,Street Resurfacing Menu,ON S BENNETT AVE FROM E 68 TH ST (6800 S) TO E 69 TH ST (6900 S),2018,41111.15,S BENNETT AVE and E 68 TH ST,S BENNETT AVE and E 69 TH ST,41.771602476000055,-87.57890047399997,census,41.76977744700008,-87.57885223599999,census
5,Sidewalk Menu,ON S BENNETT AVE FROM E 69 TH ST (6900 S) TO E 70 TH ST (7000 S),2015,5910,S BENNETT AVE and E 69 TH ST,S BENNETT AVE and E 70 TH ST,41.76977744700008,-87.57885223599999,census,41.767956438000056,-87.57879997699996,census
5,Street Resurfacing Menu,ON S BENNETT AVE FROM E 69 TH ST (6900 S) TO E 70 TH ST (7000 S),2017,24029.585,S BENNETT AVE and E 69 TH ST,S BENNETT AVE and E 70 TH ST,41.76977744700008,-87.57885223599999,census,41.767956438000056,-87.57879997699996,census
8,Sidewalk Menu,ON S BENNETT AVE FROM E 74 TH ST (7400 S) TO E 75 TH ST (7500 S),2018,5405.92,S BENNETT AVE and E 74 TH ST,S BENNETT AVE and E 75 TH ST,41.760664363000046,-87.57924216499998,census,41.75884335400008,-87.57920196599997,census
8,Street Speed Hump Menu,ON S BENNETT AVE FROM E 74 TH ST (7400 S) TO E 75 TH ST (7500 S),2022,4700,S BENNETT AVE and E 74 TH ST,S BENNETT AVE and E 75 TH ST,41.760664363000046,-87.57924216499998,census,41.75884335400008,-87.57920196599997,census
8,Curb & Gutter Menu,ON S BENNETT AVE FROM E 77 ST (7700 S) TO E 78 ST (7800 S),2012,10035,S BENNETT AVE and E 77 ST,S BENNETT AVE and E 78 ST,41.755213395000055,-87.57850652599996,census,41.753396406000036,-87.57846632699994,census
8,Street Light Residential Staggered Piggy Back Menu,ON S BENNETT AVE FROM E 77 TH ST (7700 S) TO E 78 TH ST (7800 S),2017,83000,S BENNETT AVE and E 77 TH ST,S BENNETT AVE and E 78 TH ST,41.755213395000055,-87.57850652599996,census,41.753396406000036,-87.57846632699994,census
8,Street Resurfacing Menu,ON S BENNETT AVE FROM E 78 TH ST (7800 S) TO E 79 TH ST (7900 S),2022,46915.69,S BENNETT AVE and E 78 TH ST,S BENNETT AVE and E 79 TH ST,41.753396406000036,-87.57846632699994,census,41.75157941700007,-87.57842210799998,census
8,Street Resurfacing Menu,ON S BENNETT AVE FROM E 86 TH ST (8600 S) TO E 87 TH ST (8700 S),2014,56015,S BENNETT AVE and E 86 TH ST,S BENNETT AVE and E 87 TH ST,41.73884441400003,-87.57817689499996,census,41.73702340500006,-87.57814875599996,census
8,Street Resurfacing Menu,ON S BENNETT AVE FROM E 88 ST (8800 S) TO E 89 ST (8900 S),2012,70500,S BENNETT AVE and E 88 ST,S BENNETT AVE and E 89 ST,41.73519837600003,-87.57810453699994,census,41.73337736700006,-87.57805629799998,census
8,Alley Apron Menu,ON S BENNETT AVE FROM 9014 S TO E 90 TH ST (9000 S),2014,14877,9014 S BENNETT AVE,S BENNETT AVE and E 90 TH ST,41.730970151000065,-87.57800472599996,census,41.73155233800003,-87.57801207899996,census
8,Miscellaneous Other,ON S BENNETT AVE FROM E 90 TH ST (9000 S) TO E 91 ST ST (9100 S),2014,770,S BENNETT AVE and E 90 TH ST,S BENNETT AVE and E 91 ST ST,41.73155233800003,-87.57801207899996,census,41.72973132900006,-87.57796384099998,census
8,Sidewalk Menu,ON S BENNETT AVE FROM E 90 TH ST (9000 S) TO E 91 ST ST (9100 S),2015,4925,S BENNETT AVE and E 90 TH ST,S BENNETT AVE and E 91 ST ST,41.73155233800003,-87.57801207899996,census,41.72973132900006,-87.57796384099998,census
8,Curb & Gutter Menu,ON S BENNETT AVE FROM E 84 TH ST (8400 S) TO S ANTHONY AVE (8310 S),2014,6840,S BENNETT AVE and E 84 TH ST,S BENNETT AVE and S ANTHONY AVE,41.74248241200007,-87.57824121299996,census,41.74401800900006,-87.57826533199994,census
8,Sidewalk Menu,ON S BENNETT AVE FROM E 81 ST ST (8100 S) TO S SOUTH CHICAGO AVE (8168 S),2014,5371,S BENNETT AVE and E 81 ST ST,S BENNETT AVE and S SOUTH CHICAGO AVE,41.74794141900003,-87.57834572999997,census,41.74626914600003,-87.57830553099996,census
8,Sidewalk Menu,ON S BENNETT AVE FROM E 81 ST ST (8100 S) TO S SOUTH CHICAGO AVE (8168 S),2018,29163.14,S BENNETT AVE and E 81 ST ST,S BENNETT AVE and S SOUTH CHICAGO AVE,41.74794141900003,-87.57834572999997,census,41.74626914600003,-87.57830553099996,census
7,Street Resurfacing Menu,ON S BENSLEY AVE FROM E 102 ND ST (10200 S) TO E 103 RD ST (10300 S),2018,52821.72,S BENSLEY AVE and E 102 ND ST,S BENSLEY AVE and E 103 RD ST,41.70991730500003,-87.56332341099994,census,41.70812443500006,-87.56329929199995,census
4,Street Resurfacing Menu,ON S BERKELEY AVE FROM E 43 RD ST (4300 S) TO E 44 TH ST (4400 S),2014,58387,S BERKELEY AVE and E 43 RD ST,S BERKELEY AVE and E 44 TH ST,41.81688650700005,-87.60062796599999,census,41.81506549800008,-87.60059178699998,census
4,Curb & Gutter Menu,ON S BERKELEY AVE FROM E 44 ST (4400 S) TO E 45 ST (4500 S),2012,4216,S BERKELEY AVE and E 44 ST,S BERKELEY AVE and E 45 ST,41.81506549800008,-87.60059178699998,census,41.813244489000056,-87.60055560799998,census
4,Street Resurfacing Menu (1-5),ON S BERKELEY AVE FROM E 44 TH ST (4400 S) TO E 45 TH ST (4500 S),2018,47424.68,S BERKELEY AVE and E 44 TH ST,S BERKELEY AVE and E 45 TH ST,41.81506549800008,-87.60059178699998,census,41.813244489000056,-87.60055560799998,census
5,Alley Resurfacing Menu,ON S BERKELEY AVE FROM E 52 ND ST (5200 S) TO E 53 RD ST (5300 S),2018,33583.57,S BERKELEY AVE and E 52 ND ST,S BERKELEY AVE and E 53 RD ST,41.80088333600003,-87.60053550799995,census,41.7993974,-87.6004954,google
5,Curb & Gutter Menu,ON S BERKELEY AVE FROM E 52 ND ST (5200 S) TO E 53 RD ST (5300 S),2018,30915.77,S BERKELEY AVE and E 52 ND ST,S BERKELEY AVE and E 53 RD ST,41.80088333600003,-87.60053550799995,census,41.7993974,-87.6004954,google
34,Curb & Gutter Menu,ON S BEVERLY AVE FROM W 109 ST (10900 S) TO W 109 PL (10932 S),2012,13083,S BEVERLY AVE and W 109 ST,S BEVERLY AVE and W 109 PL,41.69590799700006,-87.64999620199995,census,41.694999503000076,-87.64954195499996,census
21,Street Speed Hump Menu,ON S BEVERLY AVE FROM W 88 TH ST (8800 S) TO W 90 TH ST (9000 S),2019,9400,S BEVERLY AVE and W 88 TH ST,S BEVERLY AVE and W 90 TH ST,41.73334520800006,-87.67074284099994,census,41.73020969600003,-87.66809373499996,census
21,Street Light Residential Staggered Piggy Back Menu,ON S BEVERLY AVE FROM 9700 S TO W 99 TH ST (9900 S),2021,250000,9700 S BEVERLY AVE,S BEVERLY AVE and W 99 TH ST,41.717702313000075,-87.66149286199999,census,41.71400955000007,-87.65963991199999,census
34,Street Resurfacing Menu,ON S BISHOP ST FROM W 111 TH ST (11100 S) TO W 112 TH ST (11200 S),2020,47894.8,S BISHOP ST and W 111 TH ST,S BISHOP ST and W 112 TH ST,41.692165482000064,-87.65859474099994,census,41.69039673200007,-87.65853846299996,census
34,Street Resurfacing Menu,ON S BISHOP ST FROM W 112 TH PL (11240 S) TO W 112 TH ST (11200 S),2014,60294,S BISHOP ST and W 112 TH PL,S BISHOP ST and W 112 TH ST,41.68932342200003,-87.65850630399996,census,41.69039673200007,-87.65853846299996,census
34,Street Speed Hump Menu,ON S BISHOP ST FROM W 113 TH PL (11340 S) TO W 115 TH ST (11500 S),2021,7050,S BISHOP ST and W 113 TH PL,S BISHOP ST and W 115 TH ST,41.6874965,-87.6584485,google,41.6848765,-87.6579641,google
34,Curb & Gutter Menu,ON S BISHOP ST FROM W 114 TH PL (11430 S) TO W 115 TH ST (11500 S),2020,53245.31,S BISHOP ST and W 114 TH PL,S BISHOP ST and W 115 TH ST,41.68577386100003,-87.65838972699999,census,41.6848765,-87.6579641,google
34,Street Resurfacing Menu,ON S BISHOP ST FROM W 114 TH PL (11430 S) TO W 115 TH ST (11500 S),2020,24676.99,S BISHOP ST and W 114 TH PL,S BISHOP ST and W 115 TH ST,41.68577386100003,-87.65838972699999,census,41.6848765,-87.6579641,google
34,Street Resurfacing Menu,ON S BISHOP ST FROM W 115 TH ST (11500 S) TO W 116 TH ST (11600 S),2022,57045.92,S BISHOP ST and W 115 TH ST,S BISHOP ST and W 116 TH ST,41.6848765,-87.6579641,google,41.683056417000046,-87.65789930099999,census
34,Street Speed Hump Menu,ON S BISHOP ST FROM W 116 ST (11600 S) TO W 117 ST (11700 S),2012,3700,S BISHOP ST and W 116 ST,S BISHOP ST and W 117 ST,41.6830514,-87.6579102,google,41.68123540800008,-87.65784704199996,census
34,Street Resurfacing Menu,ON S BISHOP ST FROM W 118 TH ST (11800 S) TO W 119 TH ST (11900 S),2016,39309.12,S BISHOP ST and W 118 TH ST,S BISHOP ST and W 119 TH ST,41.67941439900005,-87.65779076399997,census,41.677588,-87.657729,google
34,Street Resurfacing Menu,ON S BISHOP ST FROM W 120 TH ST (12000 S) TO W 121 ST ST (12100 S),2018,70556.87,S BISHOP ST and W 120 TH ST,S BISHOP ST and W 121 ST ST,41.6757642,-87.6576792,google,41.6739457,-87.6576159,google
34,Street Speed Hump Menu,ON S BISHOP ST FROM W 120 TH ST (12000 S) TO W 121 ST ST (12100 S),2018,3700,S BISHOP ST and W 120 TH ST,S BISHOP ST and W 121 ST ST,41.6757642,-87.6576792,google,41.6739457,-87.6576159,google
34,Street Resurfacing Menu,ON S BISHOP ST FROM W 121 ST ST (12100 S) TO W 122 ND ST (12200 S),2015,49663,S BISHOP ST and W 121 ST ST,S BISHOP ST and W 122 ND ST,41.6739457,-87.6576159,google,41.672368,-87.6575664,google
34,Street Light Residential,ON S BISHOP ST FROM W 122 ND ST (12200 S) TO W 123 RD ST (12300 S),2015,87400,S BISHOP ST and W 122 ND ST,S BISHOP ST and W 123 RD ST,41.672368,-87.6575664,google,41.6702931,-87.6575048,google
20,Curb & Gutter Menu,ON S BISHOP ST FROM W 47 TH ST (4700 S) TO W 48 TH ST (4800 S),2014,24210,S BISHOP ST and W 47 TH ST,S BISHOP ST and W 48 TH ST,41.8086495,-87.6613282,google,41.80683276900004,-87.66127198599997,census
20,Sidewalk Menu,ON S BISHOP ST FROM W 47 TH ST (4700 S) TO W 48 TH ST (4800 S),2015,23913,S BISHOP ST and W 47 TH ST,S BISHOP ST and W 48 TH ST,41.8086495,-87.6613282,google,41.80683276900004,-87.66127198599997,census
20,Street Speed Hump Menu,ON S BISHOP ST FROM W 47 ST (4700 S) TO W 49 ST (4900 S),2012,7400,S BISHOP ST and W 47 ST,S BISHOP ST and W 49 ST,41.8086495,-87.6613282,google,41.8050089,-87.6612227,google
20,Street Resurfacing Menu,ON S BISHOP ST FROM W 47 TH ST (4700 S) TO W 49 TH ST (4900 S),2020,157380.94,S BISHOP ST and W 47 TH ST,S BISHOP ST and W 49 TH ST,41.8086495,-87.6613282,google,41.8050089,-87.6612227,google
20,Street Resurfacing Menu,ON S BISHOP ST FROM W 50 TH ST (5000 S) TO W 51 ST ST (5100 S),2015,42598,S BISHOP ST and W 50 TH ST,S BISHOP ST and W 51 ST ST,41.8031795,-87.6611977,google,41.8013618,-87.6611404,google
16,Street Speed Hump Menu,ON S BISHOP ST FROM W 56 TH ST (5600 S) TO W 57 TH ST (5700 S),2014,3700,S BISHOP ST and W 56 TH ST,S BISHOP ST and W 57 TH ST,41.7920487,-87.6807102,google,41.790432,-87.6608715,google
16,Street Speed Hump Menu,ON S BISHOP ST FROM W 59 ST (5900 S) TO W 60 ST (6000 S),2014,3700,S BISHOP ST and W 59 ST,S BISHOP ST and W 60 ST,41.7868057,-87.6607754,google,41.7849896,-87.6607209,google
16,Sidewalk Menu,ON S BISHOP ST FROM W 60 ST (6000 S) TO W 61 ST (6100 S),2013,8966,S BISHOP ST and W 60 ST,S BISHOP ST and W 61 ST,41.7849896,-87.6607209,google,41.78316367200006,-87.66066096299994,census
16,Street Speed Hump Menu,ON S BISHOP ST FROM W 61 ST ST (6100 S) TO W 62 ND ST (6200 S),2016,1850,S BISHOP ST and W 61 ST ST,S BISHOP ST and W 62 ND ST,41.7831548,-87.6606852,google,41.7813345,-87.6606235,google
16,Street Resurfacing Menu,ON S BISHOP ST FROM W 63 RD ST (6300 S) TO W 65 TH ST (6500 S),2019,69466.21,S BISHOP ST and W 63 RD ST,S BISHOP ST and W 65 TH ST,41.7787791,-87.7154031,google,41.7758844,-87.6604694,google
17,Street Speed Hump Menu,ON S BISHOP ST FROM W 76 TH ST (7600 S) TO W 77 TH ST (7700 S),2022,4700,S BISHOP ST and W 76 TH ST,S BISHOP ST and W 77 TH ST,41.75586461700004,-87.66033535199995,census,41.7540444,-87.6602935,google
17,Street Speed Hump Menu,ON S BISHOP ST FROM W 77 TH ST (7700 S) TO W 78 TH ST (7800 S),2021,4700,S BISHOP ST and W 77 TH ST,S BISHOP ST and W 78 TH ST,41.7540444,-87.6602935,google,41.75222259900005,-87.66024691499996,census
17,Street Resurfacing Menu,ON S BISHOP ST FROM W 76 TH ST (7600 S) TO W 79 TH ST (7900 S),2021,48859.37,S BISHOP ST and W 76 TH ST,S BISHOP ST and W 79 TH ST,41.75586461700004,-87.66033535199995,census,41.7503976,-87.6598043,google
17,Street Resurfacing Menu,ON S BISHOP ST FROM W 76 TH ST (7600 S) TO W 79 TH ST (7900 S),2022,105900.25,S BISHOP ST and W 76 TH ST,S BISHOP ST and W 79 TH ST,41.75586461700004,-87.66033535199995,census,41.7503976,-87.6598043,google
21,Street Resurfacing Menu,ON S BISHOP ST FROM W 79 TH ST (7900 S) TO W 80 TH ST (8000 S),2015,49497,S BISHOP ST and W 79 TH ST,S BISHOP ST and W 80 TH ST,41.7503976,-87.6598043,google,41.74858862100007,-87.65974844899995,census
21,Sidewalk Menu,ON S BISHOP ST FROM W 85 ST (8500 S) TO W 86 ST (8600 S),2012,2559,S BISHOP ST and W 85 ST,S BISHOP ST and W 86 ST,41.73948759600006,-87.65951127599999,census,41.7376623,-87.6594646,google
21,Curb & Gutter Menu,ON S BISHOP ST FROM W 86 TH ST (8600 S) TO W 87 TH ST (8700 S),2014,1975,S BISHOP ST and W 86 TH ST,S BISHOP ST and W 87 TH ST,41.737666587000035,-87.65946303699997,census,41.7358971,-87.6594232,google
21,Street Resurfacing Menu,ON S BISHOP ST FROM W 87 TH ST (8700 S) TO W 88 TH ST (8800 S),2017,45720.68,S BISHOP ST and W 87 TH ST,S BISHOP ST and W 88 TH ST,41.7358971,-87.6594232,google,41.7340306,-87.6593757,google
21,Street Speed Hump Menu,ON S BISHOP ST FROM W 89 TH ST (8900 S) TO W 90 TH ST (9000 S),2015,3700,S BISHOP ST and W 89 TH ST,S BISHOP ST and W 90 TH ST,41.7323023,-87.6593108,google,41.7303854,-87.6592595,google
21,Street Speed Hump Menu,ON S BISHOP ST FROM W 90 TH ST (9000 S) TO W 91 ST ST (9100 S),2019,4700,S BISHOP ST and W 90 TH ST,S BISHOP ST and W 91 ST ST,41.7303854,-87.6592595,google,41.7285594,-87.6592024,google
21,Sidewalk Menu,ON S BISHOP ST FROM W 91 ST ST (9100 S) TO W 92 ND ST (9200 S),2014,3334,S BISHOP ST and W 91 ST ST,S BISHOP ST and W 92 ND ST,41.7285594,-87.6592024,google,41.7267329,-87.6591525,google
21,Curb & Gutter Menu,ON S BISHOP ST FROM W 92 ND ST (9200 S) TO W 93 RD ST (9300 S),2015,9996,S BISHOP ST and W 92 ND ST,S BISHOP ST and W 93 RD ST,41.7267329,-87.6591525,google,41.7249058,-87.6591087,google
21,Street Resurfacing Menu,ON S BISHOP ST FROM W 92 ND ST (9200 S) TO W 93 RD ST (9300 S),2017,68077.76,S BISHOP ST and W 92 ND ST,S BISHOP ST and W 93 RD ST,41.7267329,-87.6591525,google,41.7249058,-87.6591087,google
21,Street Resurfacing Menu,ON S BISHOP ST FROM W 94 ST (9400 S) TO W 95 ST (9500 S),2013,36202,S BISHOP ST and W 94 ST,S BISHOP ST and W 95 ST,41.72308645600003,-87.65907310799997,census,41.7211863,-87.659115,google
17,Street Resurfacing Menu,ON S BISHOP ST FROM W 65 TH ST (6500 S) TO W MARQUETTE RD (6700 S),2014,88683,S BISHOP ST and W 65 TH ST,S BISHOP ST and W MARQUETTE RD,41.7758844,-87.6604694,google,41.77224565800003,-87.66037555099996,census
4,Street Light Upgrade,ON S BLACKSTONE AVE FROM E 52 ND ST (5200 S) TO E 53 RD ST (5300 S),2013,1050,S BLACKSTONE AVE and E 52 ND ST,S BLACKSTONE AVE and E 53 RD ST,41.80099589200006,-87.59047372999999,census,41.7995027,-87.5904508,google
4,Street Resurfacing Menu (1-5),ON S BLACKSTONE AVE FROM E HYDE PARK BLVD (5100 S) TO E 53 RD ST (5300 S),2019,100219.83,S BLACKSTONE AVE and E HYDE PARK BLVD,S BLACKSTONE AVE and E 53 RD ST,41.80243903200005,-87.59050588899999,census,41.7995027,-87.5904508,google
4,Sidewalk Menu,ON S BLACKSTONE AVE FROM E 52 ST (5150 S) TO E 53 ST (5242 S),2013,23674,S BLACKSTONE AVE and E 52 ST,S BLACKSTONE AVE and E 53 ST,41.80099589200006,-87.59047372999999,census,41.79952863300008,-87.59043755099998,census
5,Street Resurfacing Menu,ON S BLACKSTONE AVE FROM E 53 RD ST (5300 S) TO E 54 TH ST (5400 S),2021,4869.99,S BLACKSTONE AVE and E 53 RD ST,S BLACKSTONE AVE and E 54 TH ST,41.7995027,-87.5904508,google,41.79806539400005,-87.59040137199997,census
5,Curb & Gutter Menu,ON S BLACKSTONE AVE FROM E 53 RD ST (5300 S) TO E 54 TH ST (5400 S),2022,33706.46,S BLACKSTONE AVE and E 53 RD ST,S BLACKSTONE AVE and E 54 TH ST,41.7995027,-87.5904508,google,41.79806539400005,-87.59040137199997,census
5,Street Resurfacing Menu,ON S BLACKSTONE AVE FROM E 53 RD ST (5300 S) TO E 54 TH ST (5400 S),2022,47938.41,S BLACKSTONE AVE and E 53 RD ST,S BLACKSTONE AVE and E 54 TH ST,41.7995027,-87.5904508,google,41.79806539400005,-87.59040137199997,census
5,Sidewalk Menu,ON S BLACKSTONE AVE FROM E 58 TH ST (5800 S) TO E 59 TH ST (5900 S),2014,6607,S BLACKSTONE AVE and E 58 TH ST,S BLACKSTONE AVE and E 59 TH ST,41.78965579000004,-87.59020841799997,census,41.7878526,-87.5901739,google
20,Sidewalk Menu,ON S BLACKSTONE AVE FROM E 61 ST (6100 S) TO E 61 PL (6132 S),2012,7275,S BLACKSTONE AVE and E 61 ST,S BLACKSTONE AVE and E 61 PL,41.7845452,-87.5903085,google,41.783356627000046,-87.59028881499995,census
20,Street Light Residential Staggered Piggy Back Menu,ON S BLACKSTONE AVE FROM 6498 S TO E 64 TH ST (6400 S),2019,67256.2166666667,6498 S BLACKSTONE AVE,S BLACKSTONE AVE and E 64 TH ST,41.77783322000005,-87.58891428999999,census,41.77877395500008,-87.58893009299999,census
20,Street Light Residential Staggered Piggy Back Menu,ON S BLACKSTONE AVE FROM 6498 S TO E 64 TH ST (6400 S),2020,51077.1166666667,6498 S BLACKSTONE AVE,S BLACKSTONE AVE and E 64 TH ST,41.77783322000005,-87.58891428999999,census,41.77877395500008,-87.58893009299999,census
20,Street Light Residential Staggered Piggy Back Menu,ON S BLACKSTONE AVE FROM E 63 RD ST (6300 S) TO E 64 TH ST (6400 S),2019,80000,S BLACKSTONE AVE and E 63 RD ST,S BLACKSTONE AVE and E 64 TH ST,41.7805761,-87.5890147,google,41.77877395500008,-87.58893009299999,census
5,Sidewalk Menu,ON S BLACKSTONE AVE FROM E 65 TH ST (6500 S) TO E 65 TH PL (6530 S),2014,11965,S BLACKSTONE AVE and E 65 TH ST,S BLACKSTONE AVE and E 65 TH PL,41.776948926000046,-87.58888587499996,census,41.77606053100004,-87.58885773499998,census
5,Street Resurfacing Menu,ON S BLACKSTONE AVE FROM E 66 TH PL (6630 S) TO E 67 TH PL (6730 S),2018,35157.29,S BLACKSTONE AVE and E 66 TH PL,S BLACKSTONE AVE and E 67 TH PL,41.77423148200006,-87.58881753699995,census,41.77240243400007,-87.58873311899998,census
5,Sidewalk Menu,ON S BLACKSTONE AVE FROM E 65 TH PL (6530 S) TO E 67 TH ST (6700 S),2014,40051,S BLACKSTONE AVE and E 65 TH PL,S BLACKSTONE AVE and E 67 TH ST,41.77606053100004,-87.58885773499998,census,41.77331092800006,-87.58876527799998,census
8,Street Speed Hump Menu,ON S BLACKSTONE AVE FROM E 73 RD ST (7300 S) TO E 74 TH ST (7400 S),2019,4700,S BLACKSTONE AVE and E 73 RD ST,S BLACKSTONE AVE and E 74 TH ST,41.76148040000004,-87.58843564699998,census,41.76057190500006,-87.58841554799994,census
8,Sidewalk Menu,ON S BLACKSTONE AVE FROM S ANTHONY AVE (7901 S) TO E 80 TH ST (8000 S),2015,7179,S BLACKSTONE AVE and S ANTHONY AVE,S BLACKSTONE AVE and E 80 TH ST,41.751261846000034,-87.58832710999997,census,41.74963781200006,-87.58829093099996,census
8,Curb & Gutter Menu,ON S BLACKSTONE AVE FROM E 80 TH ST (8000 S) TO E 81 ST ST (8100 S),2014,2585,S BLACKSTONE AVE and E 80 TH ST,S BLACKSTONE AVE and E 81 ST ST,41.74963781200006,-87.58829093099996,census,41.747816803000035,-87.58825073199995,census
8,Sidewalk Menu,ON S BLACKSTONE AVE FROM E 80 TH ST (8000 S) TO E 81 ST ST (8100 S),2014,26183,S BLACKSTONE AVE and E 80 TH ST,S BLACKSTONE AVE and E 81 ST ST,41.74963781200006,-87.58829093099996,census,41.747816803000035,-87.58825073199995,census
