year,Ward,type,Candidate,votepct,inc_2019,inc_2015,inc_2011,cycle,ward,beauty,non-Beauty,vs_paakes
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,33,25000,801740.16,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,34,0,1319999.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,35,0,1319999.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,36,0,1307389.45,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,37,0,1268505.62,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,38,0,1295778.51,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,39,0,1319999.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,40,71500,1227035.06,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,41,0,1319999.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,42,0,1319999.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,43,35620,1284379.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,44,0,1319999.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,45,0,1303762.42,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,46,90000,1207509.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,47,190000,1129999.99,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,48,29596.58,1290403.41,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,49,328000,986374.24,0.6562570827449463
2019,50,General,Debra L. Silverstein,0.658419093496825,1,1,0,2019,50,0,1319999.99,0.6562570827449463
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,1,535000,785000,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,2,0,1316967,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,3,0,1320000,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,4,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,5,0,1320003,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,6,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,7,0,1320000,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,8,0,1318957,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,9,0,1319999,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,10,0,1320002,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,11,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,12,250000,1069946,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,13,115000,1204998,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,14,0,1319999,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,15,0,1319999,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,16,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,17,0,1319998,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,18,0,1319997,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,19,0,1319997,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,20,0,1320000,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,21,0,1318365,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,22,99000,1221003,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,23,195888,1124115,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,24,0,1305000,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,25,137758,1181687,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,26,0,1319999,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,27,0,1320004,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,28,250000,1069954,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,29,0,1320002,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,30,0,1319998,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,31,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,32,150000,1169999,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,33,25000,1245003,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,34,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,35,0,1319175,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,36,0,1319998,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,37,0,1320002,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,38,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,39,0,1305761,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,40,0,1320000,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,41,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,42,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,43,78500,1241499,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,44,44988,1275013,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,45,0,1269999,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,46,3209,1316790,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,47,0,1320001,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,48,0,1298999,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,49,240000,763931,0.043252611555594456
2015,1,General,Proco ''Joe'' Moreno,0.5108114674441205,1,1,1,2015,50,0,1318339,0.043252611555594456
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,1,535000,785000,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,2,0,1316967,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,3,0,1320000,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,4,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,5,0,1320003,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,6,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,7,0,1320000,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,8,0,1318957,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,9,0,1319999,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,10,0,1320002,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,11,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,12,250000,1069946,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,13,115000,1204998,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,14,0,1319999,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,15,0,1319999,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,16,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,17,0,1319998,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,18,0,1319997,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,19,0,1319997,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,20,0,1320000,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,21,0,1318365,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,22,99000,1221003,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,23,195888,1124115,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,24,0,1305000,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,25,137758,1181687,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,26,0,1319999,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,27,0,1320004,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,28,250000,1069954,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,29,0,1320002,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,30,0,1319998,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,31,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,32,150000,1169999,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,33,25000,1245003,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,34,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,35,0,1319175,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,36,0,1319998,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,37,0,1320002,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,38,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,39,0,1305761,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,40,0,1320000,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,41,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,42,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,43,78500,1241499,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,44,44988,1275013,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,45,0,1269999,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,46,3209,1316790,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,47,0,1320001,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,48,0,1298999,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,49,240000,763931,0.9888802106597012
2015,3,General,Pat Dowell,0.7288666862572241,1,1,1,2015,50,0,1318339,0.9888802106597012
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,1,535000,785000,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,2,0,1316967,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,3,0,1320000,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,4,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,5,0,1320003,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,6,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,7,0,1320000,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,8,0,1318957,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,9,0,1319999,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,10,0,1320002,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,11,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,12,250000,1069946,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,13,115000,1204998,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,14,0,1319999,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,15,0,1319999,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,16,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,17,0,1319998,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,18,0,1319997,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,19,0,1319997,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,20,0,1320000,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,21,0,1318365,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,22,99000,1221003,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,23,195888,1124115,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,24,0,1305000,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,25,137758,1181687,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,26,0,1319999,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,27,0,1320004,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,28,250000,1069954,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,29,0,1320002,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,30,0,1319998,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,31,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,32,150000,1169999,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,33,25000,1245003,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,34,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,35,0,1319175,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,36,0,1319998,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,37,0,1320002,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,38,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,39,0,1305761,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,40,0,1320000,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,41,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,42,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,43,78500,1241499,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,44,44988,1275013,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,45,0,1269999,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,46,3209,1316790,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,47,0,1320001,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,48,0,1298999,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,49,240000,763931,0.10192920014602014
2015,5,General,Leslie A. Hairston,0.5254602604400539,1,1,1,2015,50,0,1318339,0.10192920014602014
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,1,535000,785000,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,2,0,1316967,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,3,0,1320000,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,4,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,5,0,1320003,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,6,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,7,0,1320000,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,8,0,1318957,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,9,0,1319999,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,10,0,1320002,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,11,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,12,250000,1069946,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,13,115000,1204998,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,14,0,1319999,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,15,0,1319999,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,16,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,17,0,1319998,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,18,0,1319997,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,19,0,1319997,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,20,0,1320000,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,21,0,1318365,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,22,99000,1221003,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,23,195888,1124115,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,24,0,1305000,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,25,137758,1181687,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,26,0,1319999,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,27,0,1320004,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,28,250000,1069954,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,29,0,1320002,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,30,0,1319998,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,31,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,32,150000,1169999,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,33,25000,1245003,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,34,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,35,0,1319175,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,36,0,1319998,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,37,0,1320002,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,38,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,39,0,1305761,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,40,0,1320000,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,41,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,42,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,43,78500,1241499,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,44,44988,1275013,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,45,0,1269999,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,46,3209,1316790,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,47,0,1320001,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,48,0,1298999,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,49,240000,763931,0.24914649613855788
2015,6,General,Roderick T. Sawyer,0.5619664133596022,1,1,0,2015,50,0,1318339,0.24914649613855788
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,1,535000,785000,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,2,0,1316967,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,3,0,1320000,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,4,0,1320001,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,5,0,1320003,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,6,0,1320001,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,7,0,1320000,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,8,0,1318957,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,9,0,1319999,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,10,0,1320002,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,11,0,1320001,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,12,250000,1069946,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,13,115000,1204998,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,14,0,1319999,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,15,0,1319999,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,16,0,1320001,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,17,0,1319998,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,18,0,1319997,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,19,0,1319997,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,20,0,1320000,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,21,0,1318365,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,22,99000,1221003,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,23,195888,1124115,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,24,0,1305000,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,25,137758,1181687,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,26,0,1319999,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,27,0,1320004,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,28,250000,1069954,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,29,0,1320002,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,30,0,1319998,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,31,0,1320001,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,32,150000,1169999,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,33,25000,1245003,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,34,0,1320001,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,35,0,1319175,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,36,0,1319998,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,37,0,1320002,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,38,0,1320001,-0.2608796359765736
2015,7,Runoff,Natashia L. Holmes,0.435147486497715,0,1,0,2015,39,0,1305761,-0.2608796359765736
